Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
uniform pandu puteri,Fashion Accessories,Women Clothes,Women Clothes,
moka pot bialetti,Home & Living,Home Appliances,Home Appliances,
jersi kedah 2022,Sports & Outdoor,,Men Clothes,
topokki halal,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
myvi gear box,Automotive,Automotive,Automotive,
inflatable bubble wrap,Home & Living,Home & Living,Home & Living,Home & Living
cuka hitam,Groceries & Pets,Groceries & Pets,Groceries & Pets,
kyt full face helmet,Automotive,Automotive,Automotive,
night dress sexy,Women's Clothing,Women Clothes,,
10 x 10 canopy,Home & Living,Home & Living,Home & Living,
toilet pvc door,Home & Living,Home & Living,,
13 pro max,Mobile & Gadgets,Mobile & Accessories,,
125zr hitam skala,Automotive,Automotive,Automotive,
alain delon malaysia,Watches,,Men's Bags & Wallets,
f50 brembo,Automotive,Automotive,Automotive,
nevoks feelin x,Mobile & Gadgets,Mobile & Accessories,,
g shock tapak kucing hitam,Watches,Watches,,
callebaut chocolate,Groceries & Pets,Groceries & Pets,Groceries & Pets,
bt21,Women's Clothing,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies"
makmur gold,Fashion Accessories,Fashion Accessories,Fashion Accessories,
yes altitude 4,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
extraordinary you,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
rak bunga,Home & Living,Home & Living,Home & Living,Home & Living
rak kayu pallet dinding,Home & Living,,Home & Living,
pinggan suku suku separuh,Home & Living,Home & Living,Home & Living,Home & Living
baju raya 2020,Muslim Fashion,Muslim Fashion,Muslim Fashion,
garena topup center malaysia,Gaming & Consoles,,,
xiaomi redmi note 10,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
basin taps,Home & Living,Home & Living,Home & Living,
frisolac step 2,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys
pakaian tradisional cina,Women's Clothing,Women Clothes,,
cincin silver couple,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
pantiliners kotex,Health & Beauty,,Health & Beauty,
realme watch 2,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
note 20,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
spray gun sanitizer,Health & Beauty,Home Appliances,Home Appliances,Home Appliances
oppai,Others,Men Clothes,Health & Beauty,
minecraft pe,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
gbd 100,Watches,Watches,Watches,
kedas beauty,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
lazerlight,Home & Living,Home Appliances,Home Appliances,Home Appliances
minyak zaitun skinz,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
aladdin pro bbox,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
rak pasu bunga kayu pallet,Home & Living,Home & Living,Home & Living,
jonker casing haus,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
fg 505,Automotive,Automotive,Automotive,
doc martens malaysia,Men's Shoes,,Men Shoes,
english to malay dictionary,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
neelofa tudung,Muslim Fashion,Muslim Fashion,,
episor kkm,Health & Beauty,Health & Beauty,Health & Beauty,
baju tie dye,Women's Clothing,Women Clothes,Women Clothes,
instant tudung,Muslim Fashion,Muslim Fashion,Muslim Fashion,
samsung tablet malaysia price,Mobile & Gadgets,,,
laptop with writing pad,Computer & Accessories,Computer & Accessories,,
galaxy note 20 ultra,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
soket plug 3 pin,Home & Living,Home & Living,,
lombok 3 coway,Home Appliances,Home Appliances,Home Appliances,
harga iphone 11,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
flasks,Home & Living,Home & Living,Home & Living,
langsir dapur pendek,Home & Living,Home & Living,Home & Living,
lampu siling ruang tamu moden,Home Appliances,Home & Living,Home & Living,
xiaomi mi 11 ultra price in malaysia,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
nanowhite toner,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
mi 11 ultra price in malaysia,Mobile & Gadgets,Mobile & Accessories,,
welding torches,Home & Living,,Home & Living,
silika gel,Home & Living,Home & Living,Home & Living,Groceries & Pets
jute bag malaysia,Women's Bags,Women's Bags,Women's Bags,
kotak untuk hidden hantaran,Home & Living,,Home & Living,
izana tokyo revengers,"Games, Books & Hobbies",Men Clothes,Fashion Accessories,
xds bike,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
sp2 pod,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
rantai belut,Fashion Accessories,Fashion Accessories,Fashion Accessories,
hdmi converter to vga,Computer & Accessories,Computer & Accessories,Computer & Accessories,
blender panasonic,Home Appliances,Home Appliances,Home Appliances,Home Appliances
we tv,Computer & Accessories,Home Appliances,Computer & Accessories,
lototo 4d,Tickets & Vouchers,,,
kerusi urut,Home & Living,Home & Living,Health & Beauty,
kerusi belajar,Home & Living,Home & Living,Home & Living,
amway products,Health & Beauty,Health & Beauty,Health & Beauty,
note 10 lite,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
ikan channa limbata,Groceries & Pets,Groceries & Pets,,
cheongsam,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
jovi,Women's Bags,Home & Living,Women's Bags,
天官赐福,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
oat baby,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys
japan nipples,Others,Mom & Baby,Beauty,Mom & Baby
sink kitchen cabinets,Home & Living,Home & Living,,
recafi furniture,Home & Living,Home & Living,Home & Living,
tutti fruitti,Gaming & Consoles,,Health & Beauty,
nevoks feelin pod kit,Mobile & Gadgets,Mobile & Accessories,Computer & Accessories,
izana,"Games, Books & Hobbies",Women Clothes,Men Clothes,
it world,Computer & Accessories,"Games, Books & Hobbies",Computer & Accessories,
daughters of malaya,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
pocophone f3,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
kkm approved test kit,Health & Beauty,Health & Beauty,Health & Beauty,
beautywise,Health & Beauty,Health & Beauty,Health & Beauty,
starbucks planner 2021 malaysia,Home & Living,Home & Living,Home & Living,
vivo x70 pro price in malaysia,Mobile & Gadgets,,Mobile & Accessories,
kpdn,Others,Home & Living,,
note 10 pro,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
petland cat food,Groceries & Pets,Groceries & Pets,Groceries & Pets,
kad ucapan hari raya,Home & Living,Others,Home & Living,
calorino,Women's Bags,Women's Bags,Women's Bags,
buku teks matematik tingkatan 4,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
realme c12,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
babykiko,Baby & Toys,Baby & Toys,Baby & Toys,
hlovate,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
tuperware,Home & Living,Home & Living,Home & Living,
bath and body work,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
blackpink the show tickets,Tickets & Vouchers,"Games, Books & Hobbies","Games, Books & Hobbies",
note pad,Home & Living,Home & Living,Home & Living,
frog hoodie,Women's Clothing,Women Clothes,Women Clothes,
boiboiboy,"Games, Books & Hobbies",Baby & Toys,Baby & Toys,Home & Living
wallpaper r,Home & Living,Home & Living,Home & Living,
fly gm,Groceries & Pets,Home & Living,Home & Living,Home & Living
samsung tab a7,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
d vine,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
a32 samsung,Mobile & Gadgets,,Mobile & Accessories,
t-shirt printing machine,Home & Living,,Women Clothes,
中国 超市,Groceries & Pets,,Groceries & Pets,
ginga ultraman,"Games, Books & Hobbies",,"Games, Books & Hobbies",
susu montok,Others,Health & Beauty,Health & Beauty,
montigo,Home & Living,Home & Living,,
gitar,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies"
maxis iphone 12,Mobile & Gadgets,,,
banquet coklat,Groceries & Pets,Groceries & Pets,,
volten vr4,Mobile & Gadgets,Health & Beauty,Health & Beauty,
susu farm fresh coklat,Groceries & Pets,Groceries & Pets,,
dim sum,Groceries & Pets,Groceries & Pets,Groceries & Pets,
ikan laga yellow fancy,Groceries & Pets,Groceries & Pets,Groceries & Pets,
ubat selsema,Health & Beauty,Groceries & Pets,Health & Beauty,
xipa,Health & Beauty,Health & Beauty,Health & Beauty,
ubat batuk prospan,Health & Beauty,Health & Beauty,Health & Beauty,
pucelle perfume,Health & Beauty,Health & Beauty,Health & Beauty,
epoxy cat lantai,Home & Living,Home & Living,Home & Living,
西瓜霜,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
lip tint in2it,Health & Beauty,Health & Beauty,Health & Beauty,
tongkat kaki,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
harga sos cili 3kg,Groceries & Pets,,,
gtech reel,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
kamdar near me,Muslim Fashion,,,
baju homebois,Men's Clothing,Men Clothes,Men Clothes,
joie stroller,Baby & Toys,Baby & Toys,Baby & Toys,
laksamana sunan,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
tresemme shampoo,Health & Beauty,Health & Beauty,Health & Beauty,
skytropolis indoor theme park,Tickets & Vouchers,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
makl,Women's Shoes,,Women Clothes,
butik baju kurung,Muslim Fashion,Muslim Fashion,Muslim Fashion,
kain cotton,Muslim Fashion,Home & Living,Home & Living,Home & Living
biskut lexus,Groceries & Pets,Groceries & Pets,Groceries & Pets,
gengki,Baby & Toys,Health & Beauty,Baby & Toys,
ogawa massage,Health & Beauty,Health & Beauty,Health & Beauty,
奶茶,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
habbatus sauda kapsul,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
twiter,Automotive,Home Appliances,Sports & Outdoor,
buku log pengakap,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies"
longan brazil,Home & Living,Home & Living,Groceries & Pets,
baju raya navy blue,Muslim Fashion,Muslim Fashion,Muslim Fashion,
pay unifi bill,Tickets & Vouchers,,Computer & Accessories,
东京卍复仇者,"Games, Books & Hobbies",,Mobile & Accessories,
skinnycoffee,Health & Beauty,,Health & Beauty,
cheapest postpaid plan malaysia,Mobile & Gadgets,,,
收纳 盒,Home & Living,,Home & Living,
jam smart watch,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
lancet needles,Health & Beauty,Health & Beauty,Health & Beauty,
sinki bilik air,Home & Living,Home & Living,Home & Living,
snow wolf p50,Automotive,Mobile & Accessories,Computer & Accessories,
保险箱,Home & Living,Home & Living,Home & Living,
jeli,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
3a battery,Home & Living,Home & Living,Home & Living,
kad ucapan hari guru 2022,Home & Living,Stationery,Hobbies & Collections,Stationery
cleopatra sofa,Home & Living,Home & Living,Home & Living,
e hailing,Automotive,Home & Living,Automotive,Automotive
deco birthday simple,Home & Living,Home & Living,,
numbpad,Computer & Accessories,,Computer & Accessories,
nintendo switch casing,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
realme 9,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
gelang emas bangle terkini,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
stick hiking,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
realme 10,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
pressure switch water pump,Home Appliances,Home & Living,Home & Living,Home & Living
ip 13,Mobile & Gadgets,Cameras & Drones,,
grapeseed oil,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
365,Computer & Accessories,Home & Living,Home & Living,Computer & Accessories
samsung a03,Mobile & Gadgets,Mobile & Accessories,,
faucet for kitchen,Home & Living,Home & Living,Home & Living,
nixoderm soap,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
cake turn table,Home & Living,Home & Living,Home & Living,
womens headbands,Fashion Accessories,,Fashion Accessories,
kelapa bonsai,Home & Living,Home & Living,Others,
engine oil fully synthetic,Automotive,Automotive,Automotive,
crab,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
modenas kriss mr3,Automotive,Automotive,Automotive,
gshock mat moto 2020,Watches,Watches,Watches,
tree cutters,Home & Living,Home & Living,,
bundle,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
tv9,Home Appliances,Computer & Accessories,Home Appliances,
xxx full,Others,Food & Beverages,Muslim Fashion,Muslim Fashion
queen size bed sheet,Home & Living,Home & Living,Home & Living,Home & Living
led e27 bulbs,Home & Living,Home & Living,Home & Living,
topicil,Health & Beauty,Health & Beauty,Health & Beauty,
one world ppe,Home & Living,,Health & Beauty,
redmi note 11 pro plus,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hair colour,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
mi tv stick malaysia,Home Appliances,Home Appliances,Home Appliances,
mi 11 lite 5g ne,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
seksual cina,Others,,,
all england 2022,Men's Clothing,Women Shoes,Computers & Accessories,Computers & Accessories
f clamps,Home & Living,Home & Living,Home & Living,
kamus bi bm oxford,"Games, Books & Hobbies","Games, Books & Hobbies",,
bathroom accessories,Home & Living,Home & Living,Home & Living,Home & Living
tiara,Fashion Accessories,Fashion Accessories,Fashion Accessories,
iphone otg,Mobile & Gadgets,Computer & Accessories,Computer & Accessories,Computer & Accessories
mat moto g shock,Watches,Watches,Watches,
backdrop,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
baju nikah putih,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
chain ring,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
steering wheel gaming,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
jawapan buku teks kimia tingkatan 4 kssm,"Games, Books & Hobbies",,,
books tamil,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
racket squash,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
tinted film for windows,Home & Living,Automotive,Home & Living,
kasut kahwin lelaki,Men's Shoes,Men Shoes,Men Shoes,
mediven test kit,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
malay nude,Others,Health & Beauty,Health & Beauty,
xxl,Others,Health & Beauty,Health & Beauty,
sofa bed single,Home & Living,Home & Living,Home & Living,
wood bit for drill,Home & Living,Home & Living,Home & Living,Home & Living
mentos chewing gum,Groceries & Pets,Groceries & Pets,Groceries & Pets,
makanan kucing pro diet,Groceries & Pets,Groceries & Pets,Groceries & Pets,
kisses chocolate,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
mini pc malaysia,Computer & Accessories,Computer & Accessories,Computer & Accessories,
daughter of malaya,Health & Beauty,Health & Beauty,Health & Beauty,
the pirates the last royal treasure,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
sukan sea 2021,Sports & Outdoor,Baby & Toys,,
cabinet pantry,Home & Living,Home & Living,Home & Living,
boboiboy movie 3,"Games, Books & Hobbies","Games, Books & Hobbies",Mobile & Accessories,
honor x8 5g,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jav japanese,Others,Health & Beauty,Health & Beauty,
sunscreen spf 50,Health & Beauty,Health & Beauty,Health & Beauty,
essentials,Men's Clothing,Health & Beauty,Health & Beauty,
air mineral,Groceries & Pets,Groceries & Pets,Groceries & Pets,
pure dhab oil,Health & Beauty,Health & Beauty,Health & Beauty,
puma,Sports & Outdoor,Men Shoes,Men Shoes,Sports & Outdoor
muet 2023,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
ubat resdung paling berkesan,Health & Beauty,Health & Beauty,Health & Beauty,
anmumlac langkah 1,Baby & Toys,Health & Beauty,,
fragrancex,Health & Beauty,Health & Beauty,Health & Beauty,
thea.kl,Muslim Fashion,,Health & Beauty,
condom durex,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
dunhill 88 e wallet,Others,,,
eshop nintendo,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
mop spin,Home & Living,Home & Living,Home & Living,Home & Living
gaming pc full set,Computer & Accessories,Computer & Accessories,Computer & Accessories,
epson l3250,Computer & Accessories,,Computer & Accessories,
bay leaf in malaysia,Groceries & Pets,,,
package boxes,Home & Living,Home & Living,,
helmet cafe racer,Automotive,Automotive,Automotive,
goggles for swimming,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
cooling fan laptop,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories
fishing hats,Sports & Outdoor,Fashion Accessories,Fashion Accessories,Sports & Outdoor
helmet zeus,Automotive,Automotive,Automotive,
perfume dexandra,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
