Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
galaxy a30s preço,galaxy a30s price,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mascaras n95,n95 masks,Saúde,Health & Beauty,Health & Beauty,,
mascaras personalizadas,custom masks,Saúde,Health & Beauty,Health & Beauty,,
mesa de vidro com 6 cadeiras,glass table with 6 chairs,Casa e Decoração,Home & Living,Mobile & Accessories,,
melhores marcas de pneus,best tire brands,Others,Men Clothes,Men Clothes,Men Clothes,Men's Wear
furadeira dewalt,dewalt drill,Casa e Decoração,Home & Living,Home & Living,,
moldura para quadro,picture frame,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
avatar a lenda de aang,avatar the legend of aang,Others,Home & Living,Women Clothes,,
bowl inox,stainless steel bowl,Casa e Decoração,Home & Living,Home & Living,,
tablet motorola,motorola tablet,Computadores e Acessórios,Mobile & Accessories,Computing,,
capacete esportivo,sports helmet,Esportes e Lazer,Sports & Fitness,Vehicle Accessories,,
cabal nexus,cabal nexus,Others,Video Games,,,
balcão refrigerado usado,used refrigerated counter,Others,,Computing,,
papel acoplado,coupled paper,Papelaria,Stationery,Home & Living,Food & Beverage,
tinta epox,epoxy paint,Others,,Home & Living,,
jeep renegade 2014,jeep renegade 2014,Others,Automobiles,Automobiles,Automobiles,Automotive
kit lavabo luxo,luxury bathroom kit,Casa e Decoração,Home & Living,Home & Living,,
samambaia chorona,weeping fern,Casa e Decoração,,Home & Living,,
saveiro 2017,sloop 2017,Others,Vehicle Accessories,,,
toalhas de banho atacado,bath towels wholesale,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
hilux 2014,hilux 2014,Others,Vehicle Accessories,,,
balão transparente,transparent balloon,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
celulares huawei,huawei cell phones,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
mochila harry potter,harry potter backpack,Moda Infantil,Bags,Bags,,
bravecto 20 a 40 kg,bravecto 20 to 40 kg,Animais Domésticos,Pets,,,
capa protetora para carros,protective cover for cars,Automóveis,Vehicle Accessories,Vehicle Accessories,,
shemagh,shemaght,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
mochila rodinha infantil,children's wheeled backpack,Moda Infantil,Bags,Bags,,
love shuttle,love shuttle,Brinquedos e Hobbies,Men Clothes,,,
mia khalifa xxx,mia khalifa xxx,Others,,Books & Magazines,,
porsche cayenne,Porsche Cayenne,Others,Vehicle Accessories,Toys & Hobbies,,
caltrin,caltrin,Others,,Pets,,
tubo pvc 100mm,pvc pipe 100mm,Casa e Decoração,Home & Living,,,
lanterna recarregável,rechargeable flashlight,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
samsung galaxy m21s,samsung galaxy m21s,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
prateleira inox,stainless steel shelf,Casa e Decoração,Home & Living,Home & Living,,
modelador de cabelo,hair curler,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
quadro grande,big picture,Casa e Decoração,Home & Living,Home & Living,,
casaco moletom feminino,women's sweatshirt coat,Roupas Femininas,Women Clothes,Women Clothes,,
cafeteira 3 corações promoção,3 hearts coffee maker promotion,Eletroportáteis,Fashion Accessories,Home Appliances,Home Appliances,
morosil preço,morosil price,Saúde,,Health & Beauty,,
ar condicionado 12000 btus gree,air conditioning 12000 btus green,Eletroportáteis,Home & Living,,,
mesa l,table l,Casa e Decoração,Home & Living,Home & Living,,
floreira de parede,wall flower box,Casa e Decoração,Home & Living,Home & Living,,
moto g 5g plus,moto g 5g plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
sutiã de amamentação com bojo,nursing bra with padding,Roupas Femininas,Women Clothes,Women Clothes,,
whisky gold label,gold label whiskey,Alimentos e Bebidas,Food & Beverage,Food & Beverage,Food & Beverage,
roupa de cama queen,queen size bedding,Casa e Decoração,Home & Living,Home & Living,,
nike air,nike air,Sapatos Masculinos,Shoes,Shoes,Shoes,
expositores de joias,jewelry displays,Relógios,Jewelry & Watches,,,
óleo de rícino,castor oil,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
miçangas de letras,letter beads,Casa e Decoração,Home & Living,Home & Living,,
boias infantil,children's floats,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
ômega 3 vitafor,omega 3 vitafor,Saúde,Health & Beauty,Health & Beauty,,
papel contact para moveis,contact paper for furniture,Papelaria,Home & Living,,,
lustre sala de jantar,dining room chandelier,Casa e Decoração,Home & Living,Home & Living,,
boia para piscina,pool float,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
receiver pioneer,pioneer receiver,Automóveis,Vehicle Accessories,,,
caiaque de pesca 2 lugares,2 seater fishing kayak,Esportes e Lazer,,Sports & Fitness,,
corneta 405,horn 405,Áudio,Vehicle Accessories,Vehicle Accessories,,
kits de banheiro,bathroom kits,Casa e Decoração,Home & Living,Home & Living,,
vestido de noiva barato,cheap wedding dress,Roupas Femininas,Women Clothes,Women Clothes,,
placa de vídeo ddr3,ddr3 video card,Computadores e Acessórios,Computing,Computing,,
perfume versace,Versace perfume,Beleza,Health & Beauty,Health & Beauty,,
pesos,weights,Esportes e Lazer,Health & Beauty,Sports & Fitness,,
notebook razer,razer notebook,Computadores e Acessórios,Computing,Computing,,
iphone 8 plus vermelho,iphone 8 plus red,Celulares e Dispositivos,Mobile & Accessories,Health & Beauty,,
caixinha de som preço,speaker box price,Áudio,,Electronics,,
catraca shimano 7v,shimano 7v ratchet,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
celulares de r$ 100,$100 cell phones,Others,,Mobile & Accessories,,
conectores eletricos,electrical connectors,Casa e Decoração,Home & Living,Home & Living,,
relogio masculino invicta,invicta men's watch,Relógios,Jewelry & Watches,Jewelry & Watches,,
jogos de panelas com panela de pressão,pressure cooker cookware sets,Casa e Decoração,Home & Living,Home & Living,,
bicicleta aro 29 alumínio,29 inch aluminum bike,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
brinquedo de transformers,transformers toy,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
porta esmalte,nail polish holder,Beleza,Health & Beauty,Home & Living,Home & Living,
máquina de costura reta,straight stitch sewing machine,Casa e Decoração,Home Appliance,Home Appliance,,
carrinho de cachorro,dog cart,Animais Domésticos,Babies,,,
xiaomi promoção,xiaomi promotion,Celulares e Dispositivos,Mobile & Accessories,,,
fritadeira elétrica 5 litros,5 liter electric fryer,Eletroportáteis,Home Appliance,Home Appliance,,
forno elétrico philco 46l,Philco 46L electric oven,Eletroportáteis,Home Appliance,Home Appliance,,
cadeira acapulco preta,black acapulco chair,Casa e Decoração,Babies,,,
protetor solar biore,biore sunscreen,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
camas infantil com proteção lateral,children's beds with side protection,Casa e Decoração,,Toys & Hobbies,,
protetor solar com cor,tinted sunscreen,Beleza,Health & Beauty,Health & Beauty,,
caixinha de música bailarina,ballerina music box,Brinquedos e Hobbies,Home & Living,Home & Living,,
filme instax mini,instax mini film,Áudio,Electronics,Electronics,Electronics,
hp deskjet ink advantage 2676,hp deskjet ink advantage 2676,Computadores e Acessórios,Computing,,,
qual o melhor colágeno,what is the best collagen,Saúde,Health & Beauty,,,
toalha de banho para bebê,baby bath towel,Mãe e Bebê,Babies,Babies,,
roupão de banho infantil,children's bathrobe,Mãe e Bebê,Babies,Babies,,
redubio shake,redubio shake,Alimentos e Bebidas,Health & Beauty,Health & Beauty,Health & Beauty,
notebook lenovo i5 8gb 1tb,lenovo i5 8gb 1tb notebook,Computadores e Acessórios,Computing,Computing,,
diario de anne frank,Anne Frank's Diary,Livros e Revistas,Books & Magazines,Books & Magazines,,
mictório sapinho,frog urinal,Mãe e Bebê,Babies,Babies,Home & Living,
lanchas de controle remoto,remote control boats,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
a 50 64gb,a 50 64gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
escada para sótão,attic ladder,Casa e Decoração,,Home & Living,,
rolo de liberação miofascial,myofascial release roller,Saúde,Sports & Fitness,Sports & Fitness,,
lixeira automatica,automatic trash can,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
pilha aaaa,aaaa battery,Casa e Decoração,Electronics,Home & Living,,
sacolas personalizadas para lojas,custom bags for stores,Papelaria,Stationery,,,
organizador de bijuterias,jewelry organizer,Casa e Decoração,Home & Living,Home & Living,,
porta temperos de parede,wall spice rack,Casa e Decoração,Home & Living,Babies,,
caixinha de bombom lacta,Lacta chocolate box,Alimentos e Bebidas,,Electronics,,
mesa para sacada,balcony table,Casa e Decoração,Home & Living,Home & Living,,
relogio feminino preto,black women's watch,Relógios,Jewelry & Watches,Jewelry & Watches,,
sapatênis masculino,men's sneakers,Sapatos Masculinos,Shoes,Shoes,Shoes,
capa ipad 8,ipad 8 cover,Celulares e Dispositivos,Computing,Computing,Computing,
painel de senha,password panel,Áudio,Vehicle Accessories,,,
chuveiro lorenzetti advanced,lorenzetti advanced shower,Casa e Decoração,Home & Living,,,
vestido de casamento,wedding dress,Roupas Femininas,Women Clothes,Women Clothes,,
secador portatil,portable dryer,Beleza,Health & Beauty,Health & Beauty,,
pneu 175 65 r14 promoção,tire 175 65 r14 promotion,Automóveis,,Food & Beverages,,
capinha lgbt,lgbt cover,Celulares e Dispositivos,Bags,Mobile & Accessories,,
corda de violão,guitar string,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
palmeira azul preço,blue palm tree price,Casa e Decoração,,Home & Living,,
piercing septo,septum piercing,Acessórios de Moda,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches,
memoria ram 8gb ddr3 notebook,8gb ddr3 ram notebook memory,Computadores e Acessórios,Computing,,,
sexy toy,sexy toy,Saúde,Health & Beauty,Health & Beauty,,
jogo original ps2,original ps2 game,Jogos e Consoles,Video Games,,,
copo para cerveja,beer glass,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
kit plastico crf 230,plastic kit crf 230,Automóveis,Vehicle Accessories,Vehicle Accessories,,
bebedouro ibbl,ibbl drinking fountain,Eletroportáteis,Home Appliance,Home Appliance,,
gn,gn,Others,Vehicle Accessories,Home Appliance,,
tech deck,tech deck,Esportes e Lazer,Toys & Hobbies,Toys & Hobbies,,
calça jogger sarja,twill jogger pants,Roupas Masculinas,Men Clothes,Men Clothes,,
pechincha,bargain,Others,Mobile & Accessories,,,
pijama americano,American pajamas,Roupas Femininas,Women Clothes,Women Clothes,,
labrador preço,labrador price,Others,,Pets,,
maltes,Maltese,Others,Food & Beverage,Food & Beverage,,
caixa cartonada,cardboard box,Papelaria,Home & Living,Stationery,,
teclado apple,apple keyboard,Computadores e Acessórios,Computing,Computing,,
fogão a lenha de tijolinho,brick wood stove,Casa e Decoração,Home & Living,,,
vestido floral,floral dress,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
iwo 12s pro,iwo 12s pro,Relógios,Mobile & Accessories,Mobile & Accessories,,
luminaria mesa,table lamp,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
tenis dg,dg tennis,Sapatos Masculinos,Shoes,Shoes,,
tokyo revengers manga,tokyo revengers manga,Livros e Revistas,Men Clothes,Men Clothes,,
braylin,braylin,Others,Automobiles,Audio,Audio,
rx 6800 xt,rx 6800 xt,Computadores e Acessórios,Computing,,,
o menino que matou meus pais,the boy who killed my parents,Brinquedos e Hobbies,Hobbies & Collections,,,
loto,lotus,Brinquedos e Hobbies,Toys & Hobbies,,,
nezuko,nezuko,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
tabua de churrasco personalizada,custom barbecue board,Casa e Decoração,Home & Living,Home & Living,,
tenis nike masculino,men's nike sneakers,Sapatos Masculinos,Shoes,Shoes,Shoes,
tenis plataforma,platform tennis,Sapatos Femininos,Shoes,Shoes,Shoes,
calça jogger preta masculina,men's black jogger pants,Roupas Masculinas,Men Clothes,Men Clothes,,
cropd,cropped,Roupas Femininas,Women Clothes,Women Clothes,,
terço de aparecida,rosary of aparecida,Acessórios de Moda,,Jewelry & Watches,,
capinha para iphone xr,iphone xr case,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
óculos de grau masculino,men's prescription glasses,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
tomioka,tomioka,Others,Toys & Hobbies,Toys & Hobbies,,
banheira hidromassagem,whirlpool bath,Casa e Decoração,Home & Living,Home & Living,,
painel de tv para sala,TV panel for living room,Áudio,Home & Living,,,
termometro infravermelho corporal,infrared body thermometer,Saúde,Health & Beauty,Health & Beauty,,
playboy nivy,playboy nivy,Livros e Revistas,Books & Magazines,,,
xiaomi black shark,xiaomi black shark,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
extensao usb,usb extension,Computadores e Acessórios,Computing,Computing,Computing,
play mobil,play mobile,Brinquedos e Hobbies,Mobile & Accessories,Toys & Hobbies,,
filhotes de papagaio,parrot chicks,Others,Pets,,,
taças de acrilico,acrylic cups,Casa e Decoração,Home & Living,Home & Living,,
pneu aro 20 bicicleta,20 inch bicycle tire,Esportes e Lazer,Sports & Fitness,,,
mesa de estudos para quarto,study table for bedroom,Casa e Decoração,Home & Living,,,
touca feminina,women's cap,Beleza,Fashion Accessories,Fashion Accessories,,
teclado mecanico switch red,red switch mechanical keyboard,Computadores e Acessórios,Computing,Computing,,
jogo de prato branco,white plate set,Casa e Decoração,Home & Living,Home & Living,,
jbl fone bluetooth,jbl bluetooth headset,Áudio,Mobile & Accessories,Mobile & Accessories,,
vans old skool preto,vans old skool black,Sapatos Masculinos,Shoes,Shoes,Shoes,
roupa de camas queen,queen size bed linen,Casa e Decoração,Home & Living,,,
cadeiras gamers,gaming chairs,Computadores e Acessórios,Home & Living,Home & Living,,
victoria secrets,victoria secrets,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
lenço umedecido recém-nascido,newborn wet wipe,Mãe e Bebê,Babies,Jewelry & Watches,,
apple watch se 40mm,apple watch se 40mm,Celulares e Dispositivos,,Mobile & Accessories,,
ring light 18 polegadas,ring light 18 inches,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
barbie extra,barbie extra,Brinquedos e Hobbies,Toys & Hobbies,Women Clothes,,
fone bluetooth philips,philips bluetooth headset,Celulares e Dispositivos,Mobile & Accessories,,,
cama de casal madeira,wooden double bed,Casa e Decoração,Home & Living,Toys & Hobbies,,
cesta cafe da manha,breakfast basket,Alimentos e Bebidas,Home & Living,Home & Living,,
samsung s20fe,samsung s20fe,Celulares e Dispositivos,Mobile & Accessories,,,
fake taxi,fake taxi,Others,Vehicle Accessories,Vehicle Accessories,,
alinefaria,alinefaria,Others,,,,
edredom malha,knitted duvet,Casa e Decoração,Home & Living,Home & Living,,
t dagger bora,t dagger let's go,Computadores e Acessórios,Jewelry & Watches,Computing,,
ubx,ubx,Others,,Home & Living,,
calça com corrente do lado,pants with chain on the side,Roupas Masculinas,,Jewelry & Watches,,
container 1000 litros,1000 liter container,Casa e Decoração,,Home & Living,,
snaptube baixa,snaptube download,Others,,,,
samsung galaxy s20 fe lojas,samsung galaxy s20 fe stores,Celulares e Dispositivos,,,,
churrasqueira aluminio,aluminum barbecue,Casa e Decoração,Home & Living,Home & Living,,
cloro genco 10kg,genco chlorine 10kg,Casa e Decoração,Home & Living,Home & Living,,
notebook 16gb ram,notebook 16gb ram,Computadores e Acessórios,Computing,Computing,,
jogo de tacas agua,water cup game,Casa e Decoração,Home & Living,Home & Living,,
escova alisadora e secadora,straightening brush and dryer,Beleza,Health & Beauty,Health & Beauty,,
motorola g10,motorola g10,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
bomba de tirar leite elétrica,electric breast pump,Mãe e Bebê,Babies,Fashion Accessories,,
creed,creed,Beleza,Video Games,Toys & Hobbies,,
poltronas decorativa,decorative armchairs,Casa e Decoração,Home & Living,,,
roupa de bb,baby clothes,Moda Infantil,Babies,Babies,,
mantas para bebês,baby blankets,Mãe e Bebê,Babies,Babies,,
tapete de atividade,activity mat,Mãe e Bebê,Toys & Hobbies,Toys & Hobbies,,
rx 5500xt,rx 5500xt,Computadores e Acessórios,Computing,,,
