Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
angela white,Angela White,Libros y Revistas,Men Clothes,Men Clothes,Men Clothes,Men's Wear
inmunocal,immunocal,Salud,Health,Health,Health,Health & Wellness
temporizador,timer,Miscellaneous,Home & Living,Home & Living,Home & Living,Home & Living
macbook air m1,macbook air m1,Computación,,Computing,,
caltrate 600 d,caltrate 600 d,Salud,,,,
loratadina,loratadine,Salud,Health,Health,Health,Health & Wellness
sony wf-1000xm4,sony wf-1000xm4,Electrónica,-,,,
galaxy a32,galaxy a32,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
namso,namso,Hogar y Vida,,,,
itanimulli,itanimulli,Others,,,,
mia piper,my piper,Calzado de Mujer,,,,
impresora de etiquetas,label printer,Computación,Home & Living,Computing,,
jugetes sexuales,sex toys,Others,-,-,,
sodimel capsulas,sodimel capsules,Salud,Fashion Accessories,Mobile & Gadgets,Mobile & Gadgets,
8.43 color tech,8.43 color tech,Belleza,,,,
motorola g8 plus,motorola g8 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
banda transportadora,conveyor belt,Others,Sports & Outdoors,Fashion Accessories,Fashion Accessories,
plancha para cabello,hair straightener,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
tinta para madera,wood stain,Hogar y Vida,Stationery,Home & Living,Stationery,
ventilador honeywell,honeywell fan,Electrodomésticos,Motorcycles,Home Appliances,Automobiles,
adaptador bluetooth,bluetooth adapter,Celulares y Gadgets,Computing,Computing,Vehicle Accessories,
crossbody coach,crossbody coach,Bolsas de Mujer,Women Bags,Women Bags,Men Shoes,
scrolling text,scrolling text,Libros y Revistas,,,,
eucerin oil control,eucerin oil control,Salud,Beauty,Beauty,Health,
maestro tequilero,master tequila maker,Alimentos y Bebidas,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
mitos sobre la luna,Myths about the moon,Libros y Revistas,,,,
horoscopos mhoni vidente,horoscopes mhoni clairvoyant,Others,,,,
aguaje,aguaje,Salud,Home & Living,Home & Living,Stationery,
san cipriano,Saint Cyprian,Libros y Revistas,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
sennheiser,sennheiser,Electrónica,Mobile & Gadgets,Mobile & Gadgets,,
kamasutra,kamasutra,Libros y Revistas,Men Clothes,Home & Living,Health,
aloe vera gel,aloe vera gel,Salud,Beauty,Beauty,Beauty,Beauty & Personal Care
lucius malfoy rule 34,lucius malfoy rule 34,Libros y Revistas,,,,
tenis adidas,adidas tennis,Calzado de Hombre,Sports & Fitness,Baby & Kids Fashion,,
spark 2017 precio,spark 2017 price,Others,,,,
steam deck,steam deck,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
adidas forum bad bunny,adidas forum bad bunny,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors,
vajilla negra,black tableware,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
taquetes para tablaroca,drywall anchors,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
taflavix,taflavix,Salud,Health,Health,Health,Health & Wellness
gengar,gengar,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
bota ortopédica,orthopedic boot,Calzado de Mujer,-,,,
coppel remates,coppel auctions,Hogar y Vida,,,,
gogeta blue,gogeta blue,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
numero 18 hentai,number 18 hentai,Others,,,,
tomahawk,tomahawk,Others,-,,,
crop top blusas cortas juveniles,crop top short youth blouses,Ropa de Mujer,,,,
internet satelital,satellite internet,Celulares y Gadgets,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
audifonos bose bluetooth,bose bluetooth headphones,Celulares y Gadgets,Audio,Audio,Mobile & Gadgets,
i5 laptops,i5 laptops,Computación,,,,
cosplay xxx,cosplay xxx,Others,-,,,
carnivor,carnivore,Salud,Health,Sports & Outdoors,Men Clothes,
fuegos.artificiales,fireworks,Others,,,,
blanco,white,Videojuegos,Women Clothes,Home & Living,,
motonetas italika,italika scooters,Others,Motorcycles,Motorcycles,Motorcycles,
canguro para bebe,kangaroo for baby,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
cutlass eurosport,cutlass eurosport,Others,Automobiles,Automobiles,,
fae,fae,Others,,Toys & Hobbies,,
volkswagen amarok,Volkswagen Amarok,Others,Automobiles,Hobbies & Collections,Automobiles,
limpia organos,cleans organs,Salud,Health,Health,Health,Health & Wellness
archiveros para oficina,office filing cabinets,Papelería,Beauty,Stationery,Beauty,
copas menstruales,menstrual cups,Salud,Beauty,Health,Health,
thanos marvel cinematic universe,thanos marvel cinematic universe,Juguetes y Hobbies,,,,
animales fantásticos: los secretos de dumbledore,fantastic beasts: the secrets of dumbledore,Others,Fashion Accessories,Women Bags,Women Bags,
veneno efectivo para cucarachas,effective poison for cockroaches,Others,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
mercedes benz gt63s,mercedes benz gt63s,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
calculadora,calculator,Papelería,Stationery,Stationery,Computing,
xbxx,xbxx,Joyas y Relojes,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
relojes para dama,watches for ladies,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
lolita,lolita,Libros y Revistas,Fashion Accessories,Women Clothes,,
casio g shock,casio g shock,Celulares y Gadgets,Jewelry & Watches,Jewelry & Watches,,
cisternas rotoplas,Rotoplas tanks,Others,,,,
cuanto cuesta un ferrari,How much does a ferrari cost?,Others,,,,
estante de plastico,plastic shelf,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
handpan,handpan,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby,
control xbox 360 inalambrico,xbox 360 wireless controller,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
juguetes de jurassic world dominion,jurassic world dominion toys,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
cadenas de plata hombre,silver chains for men,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
iphone 12 pro reacondicionado,refurbished iphone 12 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mingitorio,urinal,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
regadera electrica foset,foset electric shower,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
patito,duckling,Juguetes y Hobbies,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories,
precio de varilla 3/8,3/8 rod price,Others,,,,
shampoo anticaída,anti-hair loss shampoo,Belleza,Beauty,Beauty,Sports & Outdoors,
dior homme parfum,dior homme perfume,Belleza,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
samsung a33,samsung a33,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
requintos,requintos,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
troqueles,dies,Hogar y Vida,Home & Living,Toys & Hobbies,,
beat,beat,Others,Mobile & Gadgets,Mobile & Gadgets,,
bochos,bugs,Others,Home & Living,Baby & Kids Fashion,Baby & Kids Fashion,
indigno de ser humano,unworthy of being human,Libros y Revistas,Women Shoes,Women Shoes,Women Shoes,Women's Shoes
jumping,jumping,Juguetes y Hobbies,Mom & Baby,Fashion Accessories,Fashion Accessories,
mini moto,mini bike,Others,Mobile & Gadgets,Home & Living,Mom & Baby,
playeras manga larga,long sleeve t-shirts,Ropa de Hombre,,Women Clothes,,
honda shadow,Honda Shadow,Others,Motorcycles,Motorcycles,Motorcycles,
lamelo ball tenis,lamelo ball tennis,Deportes y Fitness,Men Shoes,Men Shoes,Fashion Accessories,
realme 10 pro plus,realme 10 pro plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
takis zombies,Takis zombies,Alimentos y Bebidas,,,,
calculadora de integrales,integral calculator,Papelería,Watches,Stationery,Fashion Accessories,
cortadora,cutter,Herramientas,,Home & Living,,
reloj geneva,geneva watch,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
ducati,ducati,Others,Toys & Hobbies,Vehicle Accessories,,
aires acondicionados inverter,inverter air conditioners,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
ibalance,ibalance,Belleza,Men Shoes,Men Shoes,Men Shoes,
baston para caminar,walking stick,Salud,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
samsung s6 lite,samsung s6 lite,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
capricornio,Capricorn,Miscellaneous,Mobile & Gadgets,Fashion Accessories,Women Clothes,
lg stand by me,lg stand by me,Celulares y Gadgets,,,,
cuando es el hot sale,when is the hot sale,Others,,,,
moneda de veinte pesos conmemorativa de emiliano zapata,Twenty pesos coin commemorating Emiliano Zapata,Juguetes y Hobbies,,,,
emuaidmax,emuaidmax,Others,,,,
dream coat,dream coat,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
lining,lining,Others,Men Clothes,Sports & Outdoors,Sports & Outdoors,
skar audio,skar audio,Celulares y Gadgets,Audio,Audio,Audio,
historias eróticas,erotic stories,Others,,,,
para que sirve el jabon de arroz,What is rice soap used for?,Others,,,,
a54,a54,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cargadores ugreen,ugreen chargers,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
moldes de silicona para macetas,silicone molds for flower pots,Papelería,Home & Living,Home & Living,Home & Living,Home & Living
changli s1-pro,changli s1-pro,Others,Mobile & Gadgets,Watches,Watches,
pomada green marvel,green marvel ointment,Belleza,Health,Health,Beauty,
cuanto cuesta un caballo,How much does a horse cost?,Miscellaneous,,,,
cinturilla sol leon,sun lion waistband,Accesorios de Moda,,,,
bapesta shoes,bapesta shoes,Accesorios de Moda,Women Shoes,Women Shoes,Women Shoes,Women's Shoes
piñata de merlina,merlina piñata,Juguetes y Hobbies,,,,
gorras de peso pluma,featherweight caps,Accesorios de Moda,Fashion Accessories,Men Bags,Men Bags,
oreo blackpink,oreo blackpink,Alimentos y Bebidas,Hobbies & Collections,Hobbies & Collections,Watches,
toyota supra mk4 hot wheels,toyota supra mk4 hot wheels,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby,
jarabe para tos y gripe infantil,Children's cough and flu syrup,Salud,,,,
eronex para que sirve,eronex what is it for,Salud,,,,
markitos toys gorras,markitos toys caps,Juguetes y Hobbies,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
tote bag marc j,Marc J Tote Bag,Accesorios de Moda,Women Bags,Women Bags,Women Bags,Women's Bags
dior b23,dior b23,Accesorios de Moda,-,,,
iphone 14 pro max reacondicionado,refurbished iphone 14 pro max,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio,
fregadero de cocina,kitchen sink,Hogar y Vida,-,,,
kwid 2023,kwid 2023,Others,,,,
iphone 15 pro max,iphone 15 pro max,Celulares y Gadgets,,,,
speakerman,speakerman,Miscellaneous,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
palomera sailor moon cosmos cinepolis,palomera sailor moon cosmos cinepolis,Miscellaneous,,,,
control ps5 spiderman 2,ps5 spiderman 2 controller,Videojuegos,Gaming & Consoles,Mobile & Gadgets,Mobile & Gadgets,
taylor swift 1989 (taylor's version),taylor swift 1989 (taylor's version),Deportes y Fitness,,,,
hair dye shampoo,hair dye shampoo,Belleza,Baby & Kids Fashion,Mom & Baby,Mom & Baby,
cobijas de junior h,junior h blankets,Hogar y Vida,,,,
hoja de policarbonato de 1.22 x 2.44 precio,1.22 x 2.44 polycarbonate sheet price,Hogar y Vida,,,,
tenis dior mujer precio,Dior women's tennis shoes price,Accesorios de Moda,,,,
neon 2017,neon 2017,Others,Mobile & Gadgets,Automobiles,Automobiles,
nissan kicks 2023 precio,nissan kicks 2023 price,Others,,,,
versa 2024,versa 2024,Others,Automobiles,Men Clothes,Men Clothes,
tenis alexander mcqueen originales precio,alexander mcqueen original tennis shoes price,Accesorios de Moda,,,,
jeep wrangler 2023,jeep wrangler 2023,Others,Automobiles,Fashion Accessories,Fashion Accessories,
playstation 5 slim,playstation 5 slim,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
pacalli,pacalli,Miscellaneous,,,,
samsung galaxy s9,samsung galaxy s9,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
optimus omnilife,optimus omnilife,Salud,Health,Health,Health,Health & Wellness
christina piercing,christina piercing,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
nuestras fragancias,our fragrances,Belleza,,,,
beastars manga,beastars manga,Papelería,Men Clothes,Sports & Outdoors,Sports & Outdoors,
sonic xxx,sonic xxx,Others,,,,
emma watson nude,emma watson nude,Others,,,,
mario bros para colorear,mario bros coloring pages,Juguetes y Hobbies,,,,
mario bros 3,mario bros 3,Videojuegos,Vehicle Accessories,Video Games,,
digital circus,digital circus,Others,Mom & Baby,Mom & Baby,Watches,
adir,add,Miscellaneous,Toys & Hobbies,,,
bomba presurizadora armstrong,armstrong booster pump,Hogar y Vida,,,,
perfume invictus,invictus perfume,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
vento 300,wind 300,Others,Motorcycles,Motorcycles,Motorcycles,
shaver babyliss,babyliss shaver,Belleza,Beauty,Baby & Kids Fashion,Baby & Kids Fashion,
lentes feos,ugly glasses,Accesorios de Moda,Hobbies & Collections,Fashion Accessories,Fashion Accessories,
tinte cobrizo naranja,copper orange tint,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
bebé reborn original,original reborn baby,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
meta quest 2,metaquest 2,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
clean forte para que sirve,clean forte what is it for,Salud,,,,
precio de iphone 11,iphone 11 price,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
vitacaps vision,vitacaps vision,Salud,,,,
choso,choso,Miscellaneous,Mobile & Gadgets,Mobile & Gadgets,Hobbies & Collections,
galaxy buds2 pro,galaxy buds2 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
amber moore,Amber Moore,Miscellaneous,,,,
phib,phib,Miscellaneous,Mobile & Gadgets,Men Clothes,Men Clothes,
cloud perfume,cloud perfume,Belleza,Home & Living,Home & Living,Home & Living,Home & Living
inmuebles banregio,banregio real estate,Others,,,,
tcl 55 pulgadas,tcl 55 inches,Electrónica,Computers & Accessories,Home Appliances,Home Appliances,
oppo a 17 precio,oppo a 17 price,Celulares y Gadgets,,,,
bluetooth para pc,bluetooth for pc,Electrónica,Computers & Accessories,Computers & Accessories,Automobiles,
filmora,filmora,Computación,,Computing,,
4 jinetes del apocalipsis,4 horsemen of the apocalypse,Others,,,,
protector solar loreal,loreal sunscreen,Belleza,Beauty,Men Clothes,Men Clothes,
playera del america 2024,America 2024 shirt,Deportes y Fitness,Men Clothes,Sports & Outdoors,Sports & Outdoors,
poco f4 5g,little f4 5g,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
destilando amor,distilling love,Papelería,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
jarabe para la tos niños,cough syrup for children,Salud,,,,
mutter feto,mother fetus,Salud,,,,
the book of bill,the book of bill,Libros y Revistas,,,,
italika 125,italika 125,Others,Motorcycles,Motorcycles,Motorcycles,
price shoes catálogos virtuales,price shoes virtual catalogs,Accesorios de Moda,,,,
ruleta online,online roulette,Videojuegos,,,,
stardew valley,stardew valley,Videojuegos,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
clobenzorex precio,clobenzorex price,Salud,,,,
para que sirve el citrato de magnesio,What is magnesium citrate used for?,Salud,,,,
hisashi ouchi,hisashi ouchi,Others,,,,
culpa mia,my fault,Papelería,Men Clothes,Men Clothes,Men Clothes,Men's Wear
cuanto cuesta el iphone 15,How much does the iPhone 15 cost?,Celulares y Gadgets,,,,
stranger things eddie,stranger things eddie,Papelería,Fashion Accessories,Fashion Accessories,Mom & Baby,
disfraz niño juan aldama,Juan Aldama child costume,Ropa de Mujer,,,,
gluconol,gluconol,Salud,,,,
oppo a 54,oppo a 54,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
karely ruiz desnuda porno,karely ruiz nude porn,Others,,,,
infinix hot 40 pro,infinix hot 40 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mochila jordan de colores,colorful jordan backpack,Accesorios de Moda,Women Bags,Men Shoes,Men Bags,
oppo reno 7 4g,oppo reno 7 4g,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Watches,
kawahara kanae,Kawahara Kanae,Papelería,,,,
spicebomb,spicebomb,Belleza,Stationery,Stationery,Stationery,
oud for glory,oud for glory,Belleza,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
kamasutra libro resumen,kamasutra book summary,Others,,,,
incasol,incasol,Salud,Health,Health,Health,Health & Wellness
packs mega,mega packs,Juguetes y Hobbies,,,,
huawei y9s precio,huawei y9s price,Celulares y Gadgets,Mobile & Gadgets,,,
lada 446 de donde es,area code 446 where is it from,Others,,,,
akatsuki,akatsuki,Accesorios de Moda,Jewelry & Watches,Mobile & Gadgets,,
motorola e5 plus,motorola e5 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
termómetro infrarrojo,infrared thermometer,Salud,Home & Living,Home & Living,,
termos para cafe,thermos for coffee,Hogar y Vida,Home & Living,Home & Living,,
blackpink the album,blackpink the album,Juguetes y Hobbies,,Toys & Hobbies,,
esposas infieles,unfaithful wives,Miscellaneous,,,,
casas de campaña,tents,Hogar y Vida,Pets,Pets,,
maquina para cortar cabello,hair cutting machine,Electrodomésticos,Beauty,Beauty,,
cajonera de madera,wooden chest of drawers,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
libro de geografia 6 grado,6th grade geography book,Libros y Revistas,,,,
