Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
setrika,Elektronik,Home Appliances,Home Appliances,Home Appliances
ukuran kertas a0,Buku & Alat Tulis,Stationery,Stationery,Stationery
background ulang tahun,Fotografi,Home & Living,Home & Living,Home & Living
pulsa,Digital Product,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
data cambodia,Others,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
watchop,Non-Ecommerce Related,Motorcycles,Men Clothes,Men Clothes
busur derajat,Buku & Alat Tulis,Stationery,Stationery,Stationery
teknik dasar basket,Olahraga & Outdoor,Books & Magazines,Books & Magazines,Books & Magazines
philodendron rugosum,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
hiruscar,Kesehatan,Beauty,Beauty,Beauty
kado untuk ayah,Souvenir & Pesta,Food & Beverages,Food & Beverages,Home & Living
infinix hot 10 play,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
skincare sk ii,Perawatan & Kecantikan,Beauty,Beauty,Beauty
doge,Pakaian Pria,Men Clothes,Stationery,Stationery
jual bibit lele terdekat,Hobi & Koleksi,Pets,Pets,Pets
batu kecubung,Hobi & Koleksi,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
kartun,Hobi & Koleksi,Mobile & Gadgets,Baby & Kids Fashion,Health
channa blue purcha,Hobi & Koleksi,Pets,Pets,Pets
anak kucing anggora,Hobi & Koleksi,Pets,Pets,Pets
sultan77,Others,,,
type monkey,Otomotif,,,
senter hp,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
perangkap tikus,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
lirik lagu kopi dangdut,Non-Ecommerce Related,,,
cock ring,Others,Mobile & Gadgets,Mobile & Gadgets,Fashion Accessories
meja hoki,Olahraga & Outdoor,Home & Living,Home Appliances,Home Appliances
gamis polos,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
foto couple,Non-Ecommerce Related,Home & Living,Home & Living,Fashion Accessories
hari koo shinbi house,Fashion Muslim,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
cuci mobil,Elektronik,Automobiles,Home & Living,Automobiles
toga play,Others,,,
infinix hot 11 play,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
raja poker,Others,Hobbies & Collections,Mobile & Gadgets,Mobile & Gadgets
vanced,Non-Ecommerce Related,Computers & Accessories,Fashion Accessories,Fashion Accessories
mild88,Others,,,
cat mowilex,Perlengkapan Rumah,Home & Living,Home & Living,Stationery
marin kitagawa,Hobi & Koleksi,Men Clothes,Women Clothes,Mom & Baby
skarlet skin care,Perawatan & Kecantikan,Beauty,Beauty,Beauty
dollar 138,Non-Ecommerce Related,,,
pstore makassar,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Audio
struktur organisasi kelas,Others,Stationery,Mom & Baby,Stationery
arti surat an nisa ayat 59,Non-Ecommerce Related,,,
platipus berkembangbiak dengan cara,Non-Ecommerce Related,,,
rokok sampoerna,Others,Hobbies & Collections,Home & Living,Home & Living
tante gendut,Others,Beauty,Beauty,Beauty
mp3 converter -- youtube,,,,
amazfit,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
iphone se2,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ik21,Others,Fashion Accessories,Fashion Accessories,Sports & Outdoors
samsung a51,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
airpods,Handphone & Aksesoris,Audio,Audio,Audio
gazebo,Ibu & Bayi,Sports & Outdoors,Sports & Outdoors,Home & Living
penguat sinyal hp,Handphone & Aksesoris,Computers & Accessories,Mobile & Gadgets,Mobile & Gadgets
slow start,Elektronik,Home Appliances,Home Appliances,Home Appliances
sepeda gunung pacific,Olahraga & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
pes 2016 patch,Non-Ecommerce Related,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
pacific noris,Olahraga & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
bolt 4g,Komputer & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
sendok makan,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
tas batam,Tas Wanita,Women Bags,Women Bags,Women Bags
pulsa,Digital Product,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
vacuum cleaner krisbow,Elektronik,Home Appliances,Home Appliances,Home Appliances
oppo a3,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
amazfit,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
outfit,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
joyetech,Elektronik,Home Appliances,Home Appliances,Home Appliances
mewarnai ultraman,Buku & Alat Tulis,Hobbies & Collections,Hobbies & Collections,Books & Magazines
hp snapdragon 865,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
reality king,Others,Computers & Accessories,Computers & Accessories,Home & Living
stiker wa,Others,Stationery,Stationery,Motorcycles
hammerstout,Pakaian Pria,Men Clothes,Men Clothes,Men Clothes
anime slice of life,Hobi & Koleksi,Men Clothes,Men Clothes,Men Clothes
luarsekolah,Others,"Tickets, Vouchers & Services",Women Shoes,Women Shoes
sekring,Elektronik,Automobiles,Automobiles,Automobiles
british shorthair,Hobi & Koleksi,Pets,Pets,Pets
nstm nasa,Kesehatan,Health,Health,Health
model gamis batik kombinasi polos terbaruremaja,Fashion Muslim,,,
ac sharp 1 pk,Elektronik,Home Appliances,Home Appliances,Home Appliances
aplikasi capcut,Non-Ecommerce Related,,,
gg88,Others,Muslim Fashion,Home & Living,Home & Living
proxy vpn,Others,Computers & Accessories,Computers & Accessories,"Tickets, Vouchers & Services"
samsung a51,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mofit,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jokes,Others,Men Clothes,Books & Magazines,Books & Magazines
asus vivobook 14 a420,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
tzuki,Perawatan & Kecantikan,Beauty,Beauty,Beauty
cek tagihan pdam tangerang,Others,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
condom sutra,Kesehatan,Health,Health,Health
rukun islma,Non-Ecommerce Related,Mom & Baby,Books & Magazines,Books & Magazines
matahitam,Others,Beauty,Beauty,Beauty
baju couple pasangan,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
susu full cream,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
timbangan duduk,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
cair138,Others,,,
minyak fortune 1 liter,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
anakan bebek,Hobi & Koleksi,Pets,Pets,Pets
panen138 slot,Non-Ecommerce Related,,,
amina muaddi,Sepatu Wanita,Women Shoes,Women Shoes,Women Shoes
obat sakit tenggorokan,Kesehatan,Health,Health,Health
mr diy terdekat,Non-Ecommerce Related,Mom & Baby,Home & Living,Home & Living
rukun islam ada berapa,Non-Ecommerce Related,,,
convert youtube to mp3,Komputer & Aksesoris,,,
kado pernikahan untuk teman,Souvenir & Pesta,Home & Living,Home & Living,Stationery
makanan natto,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
windows 7 iso,Komputer & Aksesoris,Computers & Accessories,"Tickets, Vouchers & Services","Tickets, Vouchers & Services"
sewa ac portable depok,Non-Ecommerce Related,,,
purtier placenta,Perawatan & Kecantikan,Health,Health,Health
vcc paypal,Digital Product,Computers & Accessories,Computers & Accessories,Audio
gtx 1650,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
asus zenfone 6,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
scrapbook,Buku & Alat Tulis,Stationery,Stationery,Stationery
pulsa,Digital Product,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
umidigi,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
manfaat lengkuas,Kesehatan,Food & Beverages,Home & Living,Home & Living
rainbow six siege,Elektronik,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
kelinci,Hobi & Koleksi,Pets,Pets,Pets
kode pos,Non-Ecommerce Related,Home & Living,Beauty,Beauty
smm panel,Komputer & Aksesoris,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
msi,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Beauty
tembakau gayo,Others,Hobbies & Collections,Home & Living,Home & Living
tegel kunci,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
bluetooth pc,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
fl studio,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
background blue,Fotografi,Cameras & Drones,Home & Living,Home & Living
backsound,Others,Computers & Accessories,Audio,Home Appliances
sampoerna mild,Serba Serbi,Men Clothes,Home & Living,Home & Living
liga champion,Olahraga & Outdoor,Sports & Outdoors,Fashion Accessories,Fashion Accessories
bvlgari man in black,Perawatan & Kecantikan,Beauty,Beauty,Beauty
scarlett serum acne,Perawatan & Kecantikan,Beauty,Beauty,Beauty
mouses,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
abasa,Others,Muslim Fashion,Muslim Fashion,Muslim Fashion
souvenir store,Souvenir & Pesta,Hobbies & Collections,Stationery,Home & Living
apakah ms glow ketergantungan,Non-Ecommerce Related,,,
apa saja yang,Non-Ecommerce Related,Beauty,Home & Living,Home & Living
barzzers,Others,,,
sxxx,Others,Mobile & Gadgets,Automobiles,Automobiles
niki enhypen,Hobi & Koleksi,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
niat salat tarawih,Others,,,
onat jerawat,Kesehatan,Beauty,Beauty,Beauty
unipin higgs domino,Digital Product,,,
vivo y20 s,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
skincare pria,Perawatan & Kecantikan,Beauty,Beauty,Beauty
unsur intrinsik novel,Others,,,
fg troches,Kesehatan,Health,Health,Health
keramik dinding kamar mandi,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
onat diare,Kesehatan,,,
al luqman ayat 14,Others,,,
potongan rambut pendek wanita,Non-Ecommerce Related,Fashion Accessories,Fashion Accessories,Beauty
jersey euro,Olahraga & Outdoor,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
kang toto,Others,Pets,Home & Living,Home & Living
4d,Others,Home & Living,Beauty,Hobbies & Collections
wallpaper wa aesthetic,Handphone & Aksesoris,,,
kota terpanas di,Non-Ecommerce Related,,,
tempat wisata pekanbaru,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
xiaomi 11t pro,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
slot6000,Others,Cameras & Drones,Cameras & Drones,Cameras & Drones
bn b,Non-Ecommerce Related,Home & Living,Beauty,Beauty
smp colmek,Others,,,
surat maryam untuk ibu hamil,Others,,,
vibe leci,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
indo mesum,Others,,,
nasi campur terdekat,Makanan & Minuman,Home & Living,Home & Living,Home & Living
zenfone 9,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
dinsys,,,,
maybelline vinyl ink,,Beauty,Beauty,Beauty
rabbani,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
peta dunia,Buku & Alat Tulis,Home & Living,Home & Living,Stationery
background hitam,Fotografi,Cameras & Drones,Cameras & Drones,Cameras & Drones
manfaat buah naga merah,Makanan & Minuman,Food & Beverages,Home & Living,Home & Living
kamus,Buku & Alat Tulis,Books & Magazines,Books & Magazines,Books & Magazines
klo,Otomotif,Home & Living,Mom & Baby,Mom & Baby
kulkas sharp 2 pintu,Elektronik,Home Appliances,Home Appliances,Home Appliances
ceiling fan,Perlengkapan Rumah,Home Appliances,Home Appliances,Home Appliances
jual kucing anggora,Hobi & Koleksi,Pets,Pets,Pets
focuson,Kesehatan,Health,Health,Health
keramik lantai,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
kelinci,Hobi & Koleksi,Pets,Pets,Pets
khasiat kunyit putih,Others,Health,Health,Health
good gaming,Komputer & Aksesoris,Computers & Accessories,Men Clothes,Men Clothes
mie ghost pepper,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
samsung a51,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
realme c15 ram 4,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tenda router,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
baju kurung malaysia terkini,Pakaian Wanita,,Muslim Fashion,Muslim Fashion
top bos,Others,Women Clothes,"Tickets, Vouchers & Services",Books & Magazines
cairan pembersih telinga,Kesehatan,Health,Health,Fashion Accessories
surat al baqarah ayat 285 286,Others,,,
bimabet,Others,Women Clothes,Women Clothes,Women Clothes
an nisa ayat 136,Non-Ecommerce Related,,,
surat ar-radu ayat 11,Others,,,
gambar popit,Ibu & Bayi,Baby & Kids Fashion,Mom & Baby,Mobile & Gadgets
baut 19,Perlengkapan Rumah,Home & Living,Home & Living,Motorcycles
distro terdekat,Pakaian Pria,Fashion Accessories,Men Clothes,Men Clothes
bendera negara di dunia,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
youtube.mp4,Elektronik,,,
parcel lebaran unik,Souvenir & Pesta,Stationery,Food & Beverages,Stationery
jay jo,Pakaian Pria,Beauty,Men Clothes,Men Clothes
daya4d,Non-Ecommerce Related,,,
liquid salt nic,Gaya Hidup,Home Appliances,Home Appliances,Home Appliances
lumpia gang lombok,Makanan & Minuman,Food & Beverages,Food & Beverages,Home Appliances
kata kata bijak dalam hubungan,Non-Ecommerce Related,,,
baterai iphone 11,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
nico robin hentai,Others,,,
ciri-ciri pubertas perempuan,,,,
check in garuda,Others,,,
ketik 10 jari,Others,Computers & Accessories,Computers & Accessories,Sports & Outdoors
samsung m20,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
izone chu season 2 sub indo,Hobi & Koleksi,,,
titanium,Aksesoris Fashion,Fashion Accessories,Fashion Accessories,Fashion Accessories
printer hp laserjet p1102,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
smok rpm,Elektronik,Home Appliances,Home Appliances,Home Appliances
mesin cuci sharp,Elektronik,Home Appliances,Home Appliances,Home Appliances
lampu gantung,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
al mujadalah ayat 11,Others,,,
bosch,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
cek tagihan atb batam,Digital Product,,,
cincin emas per gram,Aksesoris Fashion,Fashion Accessories,Fashion Accessories,Home & Living
ubah pdf ke word,Others,Computers & Accessories,Computers & Accessories,Health
susu ibu hamil,Ibu & Bayi,Mom & Baby,Mom & Baby,Mom & Baby
jgrp,Others,Men Clothes,Hobbies & Collections,Men Clothes
xl combo lite,Digital Product,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
cosplay artinya,Others,Women Clothes,Women Clothes,Men Clothes
korset pelangsing,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
scarlett acne serum,Perawatan & Kecantikan,Beauty,Beauty,Beauty
paris bola,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
liga champion,Olahraga & Outdoor,Sports & Outdoors,Fashion Accessories,Fashion Accessories
alat yang digunakan untuk menghaluskan kayu disebut,Non-Ecommerce Related,,,
foto lisa blackpink aesthetic,Hobi & Koleksi,Hobbies & Collections,Fashion Accessories,Fashion Accessories
hanru,Others,Beauty,Beauty,Beauty
pijatsex,Others,,,
mikult,Makanan & Minuman,Men Clothes,Food & Beverages,Mobile & Gadgets
luck365,Others,Beauty,Home & Living,Home & Living
bebelac 3,Ibu & Bayi,Mom & Baby,Mom & Baby,Mom & Baby
kelaya shampoo,Perawatan & Kecantikan,Beauty,Beauty,Beauty
kyt r10,Otomotif,Motorcycles,Motorcycles,Motorcycles
al jumuah ayat 9,Others,,,
model pintu minimalis elegan,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
snapper,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
gaya potong rambut pria,Non-Ecommerce Related,Fashion Accessories,Fashion Accessories,Fashion Accessories
xhamzter,Others,,,
boneka squid game,Hobi & Koleksi,Mom & Baby,Mom & Baby,Hobbies & Collections
jadwal imsak hari ini makassar,Non-Ecommerce Related,,,
hp poco m3 ram 6,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
british shorthair,Hobi & Koleksi,Pets,Pets,Pets
vellbett,Others,,,
durratun nasihin,Buku & Alat Tulis,Books & Magazines,Books & Magazines,Books & Magazines
batu,Perlengkapan Rumah,Hobbies & Collections,Hobbies & Collections,Home & Living
obat lambung paling ampuh,Kesehatan,Health,Health,Health
foto cowok,Non-Ecommerce Related,Cameras & Drones,Cameras & Drones,Home & Living
bima slot,Others,,,
car dragon,Pakaian Pria,Health,Hobbies & Collections,Hobbies & Collections
yamaha,Otomotif,Motorcycles,Motorcycles,Motorcycles
monkeytype,,,,
hijablink,,,,
brankas,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
shokugeki no souma sub indo,Hobi & Koleksi,,,
mod ets,Elektronik,Home Appliances,Home Appliances,Computers & Accessories
terjemahan,Non-Ecommerce Related,Books & Magazines,Books & Magazines,"Tickets, Vouchers & Services"
film marvel,Hobi & Koleksi,Gaming & Consoles,Mom & Baby,Mom & Baby
pc building simulator,Others,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
luxcrime,Perawatan & Kecantikan,Beauty,Beauty,Beauty
mesin cuci sharp,Elektronik,Home Appliances,Home Appliances,Home Appliances
mandi bola,Ibu & Bayi,Mom & Baby,Mom & Baby,Mom & Baby
bolt,Komputer & Aksesoris,Pets,Pets,Pets
watermelon,Perlengkapan Rumah,Beauty,Beauty,Food & Beverages
jujutsu kaisen,Buku & Alat Tulis,Mobile & Gadgets,Mobile & Gadgets,Hobbies & Collections
alat ukur,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
realme c11 spesifikasi,Handphone & Aksesoris,,,
eramuslim,Buku & Alat Tulis,Books & Magazines,Books & Magazines,Books & Magazines
drama korea tentang dokter,Hobi & Koleksi,,,
twilight,Others,Health,Books & Magazines,Books & Magazines
masker wajah pria,Perawatan & Kecantikan,Beauty,Beauty,Beauty
bahan moscrepe,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
4d,Others,Home & Living,Beauty,Hobbies & Collections
cara mengk,Non-Ecommerce Related,Health,Books & Magazines,Books & Magazines
streamgaming,Others,Home & Living,Home & Living,Home & Living
jake enhypen,Hobi & Koleksi,Hobbies & Collections,Hobbies & Collections,Women Clothes
dekor ulangtahun,Souvenir & Pesta,Home & Living,Home & Living,Home & Living
darwing pen,Buku & Alat Tulis,Stationery,Stationery,Stationery
macan tameal,Non-Ecommerce Related,Men Clothes,Books & Magazines,Books & Magazines
tokyo revengers characters,Hobi & Koleksi,Men Clothes,Fashion Accessories,Fashion Accessories
baju gamis brokat,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
