Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
relógio champion,Relógios,Watches,Watches,Watches
forno de pizza eletrico,Eletroportáteis,,,
coleira para cachorro,Animais Domésticos,Pets,Pets,Pets
omo liquido,Casa e Decoração,Home & Living,Home & Living,Beauty
cabo 10mm,Casa e Decoração,Home & Living,Home & Living,Home Appliances
medidor de pressão omron,Saúde,Health,Health,Health
ecosport 2010,Others,Automobiles,Automobiles,Automobiles
tijolo baiano 14x19x29milheiro,Casa e Decoração,,,
vuco vuco,Others,Fashion Accessories,Mobile & Gadgets,Mobile & Gadgets
vinho suave,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Stationery
helicoptero de controle remoto,Brinquedos e Hobbies,Hobbies & Collections,Cameras & Drones,Mom & Baby
board balance,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
cinta abdominal feminina,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
manta de casal,Casa e Decoração,Home & Living,Home & Living,Home & Living
rasteirinha feminina,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
fita metrica corporal,Casa e Decoração,Home & Living,Home & Living,Home & Living
rolo liberação miofascial,Saúde,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
prato raso branco,Casa e Decoração,Home & Living,Home & Living,Home & Living
uno way 2013,Others,Automobiles,Automobiles,Hobbies & Collections
abqm consulta,Others,,,
bobcat,Others,Hobbies & Collections,Gaming & Consoles,Gaming & Consoles
cobertores para doação,Others,Home & Living,Home & Living,Sports & Outdoors
tapete sisal sala,Casa e Decoração,Home & Living,Home & Living,Home & Living
realme 7 pro,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
umidita ai,Beleza,Beauty,Beauty,Health
bebê reborn de r 100,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
amobeleza,Others,Beauty,Beauty,Beauty
z flip 3,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
barbie butterfly boneca,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Home & Living
tsuki manga,Livros e Revistas,Hobbies & Collections,Home & Living,Home & Living
calcinha descartável,Roupas Femininas,Women Clothes,Health,Health
cerveja cabare,Alimentos e Bebidas,Food & Beverages,Home & Living,Home & Living
enrolador de doces,Casa e Decoração,Home & Living,Home & Living,Home & Living
pingente de prata masculino,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
detector de vazamento de água,Eletroportáteis,Home & Living,Home & Living,Computers & Accessories
boné 5 panel,,Fashion Accessories,Fashion Accessories,Fashion Accessories
calça jogger,Roupas Femininas,Men Clothes,Men Clothes,Men Clothes
resina epoxi,Casa e Decoração,Stationery,Stationery,Stationery
volante para pc,Computadores e Acessórios,Gaming & Consoles,Gaming & Consoles,Automobiles
placa de video gtx 1050 ti,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
aspirador de pó vertical,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
porta passaporte,Others,Travel & Luggage,Travel & Luggage,Travel & Luggage
rescue bots,Brinquedos e Hobbies,Hobbies & Collections,Mom & Baby,Women Bags
cooler cerveja,Esportes e Lazer,Home & Living,Home & Living,Home & Living
pijama masculino,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
pulseira relogio,Relógios,Watches,Mobile & Gadgets,Mobile & Gadgets
box filmes,Others,Hobbies & Collections,Home & Living,Home & Living
bota cano curto masculina,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
canudo de inox,Casa e Decoração,Home & Living,Home & Living,Home & Living
cabide infantil,Casa e Decoração,Home & Living,Home & Living,Home & Living
mxq 4k,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
peças de celular,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lakland dj5,Others,,,
impala,Others,Beauty,Beauty,Beauty
sentra 2012,Others,Automobiles,Automobiles,Automobiles
kit stabilo,Papelaria,Stationery,Stationery,Stationery
potencia studio r z5,Áudio,,,
óculos de realidade virtual,Brinquedos e Hobbies,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
moto infantil eletrica,Brinquedos e Hobbies,Mom & Baby,Home Appliances,Mobile & Gadgets
sestini,Others,Baby & Kids Fashion,Baby & Kids Fashion,Stationery
samsung a 50,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
blog do gesso,Others,,,
narguile completo,Others,Home & Living,Home & Living,Home & Living
ford ka 2017,Others,Automobiles,Automobiles,Automobiles
calça social masculina,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
joystick pc,Computadores e Acessórios,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
vara telescópica,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
piso vinilico adesivo,Casa e Decoração,Home & Living,Home & Living,Home & Living
tv 50 polegadas smart,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
fone de ouvido bluetooth samsung,Celulares e Dispositivos,Audio,Audio,Audio
celular moto e,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
controle xbox one pc,Computadores e Acessórios,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
pneu pirelli,Automóveis,Sports & Outdoors,Sports & Outdoors,Home & Living
motor para piscina,Casa e Decoração,Home & Living,Home & Living,Home & Living
galaxy tab s3,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pinto grande,Others,Health,Health,Health
naturist freedom,Others,Hobbies & Collections,Hobbies & Collections,Health
gengiskan,Casa e Decoração,Home & Living,Home & Living,Home & Living
estrela de natal,Casa e Decoração,Home & Living,Home & Living,Home & Living
whisky logan,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
lipo diet emagry,Saúde,Health,Health,Health
cabeceira de cama queen,Casa e Decoração,Home & Living,Home & Living,Home & Living
iphone 11s,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
suzuki intruder,Others,Motorcycles,Automobiles,Motorcycles
capa impermeável para colchão casal,Casa e Decoração,Home & Living,Home & Living,Home & Living
barra de proteina,Alimentos e Bebidas,Health,Health,Health
poltrona massageadora,Casa e Decoração,Men Clothes,Home & Living,Baby & Kids Fashion
kit festa neon,Casa e Decoração,Home & Living,Home & Living,Beauty
areia pipicat,Animais Domésticos,Pets,Pets,Pets
mascara pff2,Saúde,Health,Health,Beauty
bmw 328i,Others,Automobiles,Automobiles,Automobiles
aspirador de pó vertical mondial,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
new civic 2010,Others,Automobiles,Automobiles,Automobiles
transferidor de grau,Papelaria,Stationery,Home & Living,Home & Living
mochila holográfica,Bolsas Femininas,Women Bags,Women Bags,Home Appliances
enraizador,Casa e Decoração,Home & Living,Home & Living,Home & Living
hornet 2005,Others,Motorcycles,Automobiles,Automobiles
minnie rosa png,Computadores e Acessórios,Mom & Baby,Home & Living,Mom & Baby
atacadão das pratas,Others,Fashion Accessories,Fashion Accessories,Fashion Accessories
visão noturna para caça,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
canguru ergonômico,Mãe e Bebê,Mom & Baby,Mom & Baby,Men Clothes
apoio de pé,Casa e Decoração,Beauty,Beauty,Women Shoes
repelente exposis,Saúde,Health,Health,Home & Living
sandalia,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
sapatilha para bike,Sapatos Masculinos,Sports & Outdoors,Sports & Outdoors,Women Shoes
caixas kraft,Casa e Decoração,Stationery,Stationery,Stationery
filtros purificadores de água,Eletroportáteis,,,
body manga longa carters,Roupas Femininas,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
playboy sheila mello,Livros e Revistas,Books & Magazines,Books & Magazines,Books & Magazines
music maker,Brinquedos e Hobbies,Mom & Baby,Hobbies & Collections,Hobbies & Collections
faca butterfly treino,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
triptopax,Saúde,Health,Beauty,Beauty
sutian amamentação,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
pesinho de academia,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Home & Living
ar condicionado 24000 btu,Eletroportáteis,Home Appliances,Home Appliances,Pets
guarda roupa 8portas,Casa e Decoração,Home & Living,Home & Living,Home & Living
seringa para lavagem nasal,Saúde,Mom & Baby,Mom & Baby,Mom & Baby
air fryer oven,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
unhas,Beleza,Beauty,Beauty,Beauty
boné 5 panel,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
calça de linho masculina,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
golf sapao,Others,Automobiles,Automobiles,Automobiles
gamepad,Computadores e Acessórios,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
caixa térmica,Others,Home & Living,Home & Living,Sports & Outdoors
iveco daily 35s14,Others,Automobiles,Automobiles,Automobiles
barril heineken,Others,Food & Beverages,Food & Beverages,Home Appliances
patins,Brinquedos e Hobbies,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
controle tv samsung,Áudio,Home Appliances,Home Appliances,Home Appliances
relogio que mede pressão,Relógios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
decodificador de tv,Computadores e Acessórios,Home Appliances,Home Appliances,Home Appliances
garrafa de agua,Esportes e Lazer,Home & Living,Home & Living,Home & Living
thera band,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cortina de ar,Casa e Decoração,Home & Living,Home & Living,Home & Living
samsung galaxy a70,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
6x9 pioneer,Others,Automobiles,Automobiles,Automobiles
blusinhas femininas,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
controlador,Brinquedos e Hobbies,Home & Living,Hobbies & Collections,Home & Living
studio z,Others,Hobbies & Collections,Audio,Audio
capacete ciclismo,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
placa solar 12v,Casa e Decoração,Home & Living,Home Appliances,Home Appliances
fio 2 5mm,Computadores e Acessórios,Home & Living,Home & Living,Home Appliances
bicicleta a gasolina,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Motorcycles
boia para bebe,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Sports & Outdoors
escrivaninha preta,Casa e Decoração,Home & Living,Home & Living,Computers & Accessories
cama para gato,Animais Domésticos,Pets,Pets,Pets
kit i3,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Home & Living
vectra elegance 2006,Others,Automobiles,Automobiles,Automobiles
acessórios para bicicleta,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Fashion Accessories
a 71,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Sports & Outdoors
red bull,Others,Food & Beverages,Food & Beverages,Food & Beverages
cameras espiã,Câmeras e Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
havaianas,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
monitor gamer 144hz,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
katigua,Saúde,Health,Health,Mobile & Gadgets
celular para idosos,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
panela de pressão 6 litros,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
cama box casal com baú,Casa e Decoração,Home & Living,Home & Living,Home & Living
fogão 4 bocas esmaltec,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
meia para varizes,Acessórios de Moda,Women Clothes,Women Clothes,Sports & Outdoors
maquina de sexo,Saúde,Health,Health,Home & Living
fantasia do homem-aranha,Brinquedos e Hobbies,Baby & Kids Fashion,Baby & Kids Fashion,Women Clothes
epson l1300,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
aparelho de pressão g tech,Eletroportáteis,Health,Health,Health
bandeira gay,Casa e Decoração,Home & Living,Home & Living,Fashion Accessories
mob psycho 100,Livros e Revistas,Men Clothes,Men Clothes,Men Clothes
capa de edredom queen,Casa e Decoração,Home & Living,Home & Living,Home & Living
livro voce sabia,Livros e Revistas,Books & Magazines,Books & Magazines,Books & Magazines
ranger 2012,Others,,Automobiles,Automobiles
parafina bronze,Casa e Decoração,Beauty,Beauty,Stationery
cachorro para vender,Others,Pets,Pets,Fashion Accessories
vestido camisetão,Roupas Femininas,Women Clothes,Women Clothes,Men Clothes
volante para pc,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Automobiles
pulseiras antiestáticas,Relógios,Fashion Accessories,Fashion Accessories,Mobile & Gadgets
brinquedo de massinha,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
capinha airpods,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
airfryer mondial grand family,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
ofurô bebê,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
chuveiro lorenzetti 110v,Casa e Decoração,Home & Living,Home & Living,Home Appliances
labrador,Others,Pets,Pets,Hobbies & Collections
toalhas dohler,Casa e Decoração,Home & Living,Home & Living,Home & Living
sasunaru,Others,Women Clothes,Sports & Outdoors,Sports & Outdoors
notebook del,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
enjoi,Roupas Femininas,Home & Living,Stationery,Stationery
protoboards,Áudio,Computers & Accessories,Home & Living,Hobbies & Collections
cocker spaniel,Others,Men Clothes,Home & Living,Men Clothes
copo de vidro,Casa e Decoração,Home & Living,Home & Living,Home & Living
coisas de 50 reais,Others,Stationery,Home & Living,Mobile & Gadgets
gps inss,Others,Books & Magazines,Stationery,Stationery
redmi 11,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bicleta aro 29,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
shopcar,Others,Men Bags,Men Bags,Men Bags
celular a12 samsung,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
roupa egirl,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
maquina de bronzeamento artificial,Others,Home & Living,Home & Living,Beauty
glicozen,Saúde,Health,Health,Health
bota country infantil,Sapatos Femininos,Baby & Kids Fashion,Baby & Kids Fashion,Men Shoes
scarpin vizzano salto baixo,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
mitsuri,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Women Clothes
fichario universitario,,Stationery,Stationery,Stationery
caderno capricho,,Stationery,Stationery,Stationery
celular a13,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
xiaomi mi 8 lite,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pneu aro 26,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
durag,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
tablet asus,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ar condicionado dual inverter 9000,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
cama box queen,Casa e Decoração,Home & Living,Home & Living,Home & Living
caderno sem pauta,Papelaria,Stationery,Stationery,Stationery
samsung a30 64gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ferro black decker,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
citizen aqualand,Relógios,Watches,Watches,Watches
smartphone xiaomi redmi note 7,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
churrasqueira sem fumaça,Casa e Decoração,Home & Living,Home & Living,Home & Living
presentes para namorado,Others,Stationery,Home & Living,Home & Living
hd para pc,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Audio
borrachinha de aparelho,Beleza,Health,Health,Health
maquina de salgados,Others,Home & Living,Home & Living,Home & Living
chapa de inox,Others,Home & Living,Home & Living,Home Appliances
esteira eletrica usada,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Health
galaxy s8,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gravatas,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
caneta depiladora de sobrancelha,Beleza,Beauty,Beauty,Beauty
cabo 10mm,Others,Home & Living,Home & Living,Home Appliances
farol de bike,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
ordenhadeira,Others,Home & Living,Home & Living,Home & Living
xiaomi mi max 2,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pioneer 2 din,Automóveis,Automobiles,Automobiles,Automobiles
