Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
blender panasonic,Home Appliances,Home Appliances,Home Appliances,Home Appliances
tuperware,Home & Living,Home & Living,Home & Living,Mom & Baby
joie stroller,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
kain cotton,Muslim Fashion,Women Clothes,Women Clothes,Women Clothes
gengki,Baby & Toys,Mom & Baby,Mom & Baby,Home & Living
ogawa massage,Health & Beauty,Health,Health,Health
oppo a76,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
moka pot bialetti,Home & Living,Home Appliances,Home Appliances,Home Appliances
topokki halal,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
toilet pvc door,Home & Living,Home & Living,Home & Living,Hobbies & Collections
nevoks feelin x,Mobile & Gadgets,Home Appliances,Home Appliances,Mobile & Gadgets
voltbar pod,Mobile & Gadgets,Home Appliances,Home Appliances,Home Appliances
32gb of ram,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
babby carrier,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
红天机,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
ginger bentong,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
lazadalazada vip,Platform Terms (Lazada/Shopee),,,
nasi impit adabi,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
spray air freshener,Groceries & Pets,Home & Living,Home & Living,Home & Living
table lamps,,Home & Living,Home & Living,Home & Living
seedbox,Computer & Accessories,Computers & Accessories,Sports & Outdoors,Sports & Outdoors
baju sekolah,Men's Clothing,Muslim Fashion,Muslim Fashion,Muslim Fashion
led display board,Home & Living,Home & Living,Hobbies & Collections,Hobbies & Collections
planner,Home & Living,Stationery,Stationery,Stationery
collar pin,Home & Living,Fashion Accessories,Fashion Accessories,Fashion Accessories
samu giken,Home Appliances,Home Appliances,Home Appliances,Home Appliances
mi band 5,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mobile 88,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gimbal stabilizer,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
bambangan,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
planner,Home & Living,Stationery,Stationery,Stationery
berocca vitamin c,Health & Beauty,Health,Health,Health
thunder apple,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pasaraya rakan,Groceries & Pets,Men Clothes,Muslim Fashion,Muslim Fashion
true beauty webtoon,"Games, Books & Hobbies",Hobbies & Collections,Books & Magazines,Books & Magazines
xiaomi black shark 3 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
soloco,Others,Health,Food & Beverages,Stationery
planner,Home & Living,Stationery,Stationery,Stationery
roti canai,Groceries & Pets,Food & Beverages,Food & Beverages,Home & Living
bawal fareha,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
baju free fire,Men's Clothing,Men Clothes,Men Clothes,Men Clothes
smartist,Home & Living,Stationery,Stationery,Stationery
molly cat food,Groceries & Pets,Pets,Pets,Pets
voltage meter,Home & Living,Automobiles,Home Appliances,Automobiles
j3 1,Mobile & Gadgets,Mobile & Gadgets,Health,Health
celcom unlimited data rm35,Mobile & Gadgets,Mobile & Gadgets,"Tickets, Vouchers & Services","Tickets, Vouchers & Services"
avosil lozenge,Health & Beauty,Health,Health,Health
dutchbaby 6 18,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
avantiz,Automotive,Motorcycles,Motorcycles,Motorcycles
虎乳芝,Groceries & Pets,Health,Health,Health
tudung telegram,Muslim Fashion,,,
ameera zaini,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
bee theory shampoo,Health & Beauty,Beauty,Beauty,Beauty
digital locks,Home & Living,Home & Living,Home & Living,Home & Living
aladdin pro plus,Mobile & Gadgets,Home Appliances,Home Appliances,Home Appliances
sharpener,Home & Living,Stationery,Stationery,Stationery
bola baling,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
reverse car camera,Automotive,Automobiles,Automobiles,Cameras & Drones
hd movies 2,"Games, Books & Hobbies",,,
apricot,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
borax powder,Home & Living,Mom & Baby,Home & Living,Home & Living
all test saliva test kit,,Health,Health,Health
akso,Mobile & Gadgets,Home Appliances,Computers & Accessories,Home Appliances
bio lingzhi,Health & Beauty,Health,Health,Health
alat jimat elektrik,Home & Living,Home Appliances,Home Appliances,Home & Living
graphic card,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
dress,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
wonder skin care,Health & Beauty,Beauty,Beauty,Beauty
alsoft a hand sanitizer,Health & Beauty,Health,Health,Health
lady booster,Health & Beauty,Health,Health,Health
emas pandora,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
brother dcp-t510w,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
cincin ketum,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
sains tingkatan 3,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
fog machine,Home & Living,Home Appliances,Home Appliances,Home & Living
mozarella,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
aqua sunscreen,Health & Beauty,Beauty,Beauty,Beauty
unifi prepaid plan,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,"Tickets, Vouchers & Services"
小龙坎酸辣粉,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
malaysian store,Platform Terms (Lazada/Shopee),Books & Magazines,Women Clothes,Women Clothes
naisa,"Games, Books & Hobbies",Stationery,Home & Living,Home & Living
lace,Home & Living,Women Clothes,Women Clothes,Women Clothes
mewarna,"Games, Books & Hobbies",Mom & Baby,Mom & Baby,Hobbies & Collections
lingeries,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
golac gastrovenger,Health & Beauty,Health,Health,Health
bidadari salju,"Games, Books & Hobbies",Books & Magazines,Muslim Fashion,Muslim Fashion
nestle musang king,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
吞噬 星空,"Games, Books & Hobbies",Books & Magazines,Fashion Accessories,Fashion Accessories
tenga eggs,Health & Beauty,Health,Health,Women Clothes
kedai gadget,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
anaqeenbawal,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
lukisan anime simple,Home & Living,,,
cd ps4,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
bezza bodykit,Automotive,Automobiles,Automobiles,Automobiles
sexy porn,Others,Women Clothes,Women Clothes,Women Clothes
solar led lights outdoor,Home & Living,Home & Living,Home & Living,Home & Living
kedai gadget,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
phone holder for hand,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kupang hijau,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
wall shelf rack,Home & Living,Home & Living,Home & Living,Home & Living
spiderman,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Baby & Kids Fashion
teachers day gift ideas,Home & Living,Stationery,Stationery,Home & Living
hanging rack,,Home & Living,Home & Living,Home & Living
lebgul,Health & Beauty,Health,Food & Beverages,Health
note 8,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
nokia 2720,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
4life,Health & Beauty,Audio,Audio,Audio
snail truecica serum,Health & Beauty,Beauty,Beauty,Beauty
royale high,"Games, Books & Hobbies",Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
botol plastik,Home & Living,Home & Living,Home & Living,Home & Living
ps5,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
metronome,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
cordless impact wrench,Home & Living,Home & Living,Home & Living,Home & Living
apple strudel klang,Groceries & Pets,Food & Beverages,Food & Beverages,Beauty
bihun cap merak,Groceries & Pets,Food & Beverages,Food & Beverages,Beauty
steel racking,Home & Living,Home & Living,Home & Living,Home & Living
realme watch 2 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
giacomo,Home & Living,Home & Living,Home & Living,Home & Living
zero two,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
rgg republic,Gaming & Consoles,Beauty,Hobbies & Collections,Hobbies & Collections
kool fever,Health & Beauty,Health,Health,Health
vario 150,Automotive,Motorcycles,Motorcycles,Motorcycles
jelly box nano,Mobile & Gadgets,Home Appliances,Home Appliances,Home & Living
polo t-shirts,Men's Clothing,Men Clothes,Men Clothes,Men Clothes
kad raya digital,Home & Living,Stationery,Computers & Accessories,Stationery
tomyam,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
bicycle for exercise,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cup sealing machine,Home & Living,Home & Living,Home & Living,Home Appliances
women sweatpant,Women's Clothing,Women Clothes,Women Clothes,Men Clothes
free claim bonus e-wallet,Platform Terms (Lazada/Shopee),,,
pistachio,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
pvc stickers,Home & Living,Stationery,Home & Living,Travel & Luggage
motor in fan,Home Appliances,,,
banpresto,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
meet slicer,Home & Living,Home & Living,Home & Living,Home & Living
gift card roblox,Gaming & Consoles,"Tickets, Vouchers & Services",Gaming & Consoles,Men Bags
m&m chocolate,Groceries & Pets,Food & Beverages,Food & Beverages,Computers & Accessories
all test saliva test kit,Health & Beauty,Health,Health,Health
screw set,Home & Living,Home & Living,Home & Living,Automobiles
borax powder,,Mom & Baby,Home & Living,Home & Living
wd 50 spray,,Home & Living,Home & Living,Home & Living
digital weighing scale,Health & Beauty,Health,Health,Health
xbox one x,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
invisible city mask,Health & Beauty,Beauty,Beauty,Beauty
khaki green,Automotive,Men Clothes,Men Clothes,Men Clothes
super 3d,"Games, Books & Hobbies",Computers & Accessories,Men Clothes,Motorcycles
kayu sepang,Health & Beauty,Health,Health,Food & Beverages
lenovo ideapad flex 5,Computer & Accessories,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
all-in-one pc,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
gay sexy,Men's Clothing,Men Clothes,Men Clothes,Men Clothes
cosmoderm tea tree oil,Health & Beauty,Beauty,Beauty,Beauty
hiblendr,Home Appliances,Home Appliances,Home Appliances,Home Appliances
iphone 11 purple,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
samsung galaxy a51,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
disposable camera,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
bliese,Automotive,Automobiles,Automobiles,Automobiles
protek calf rain boot weight,Women's Shoes,,,
beg smiggle,Baby & Toys,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
tujoh kuntom,Muslim Fashion,Muslim Fashion,Muslim Fashion,Women Clothes
ella furniture,Home & Living,Home & Living,Home & Living,Stationery
i city ticket,Tickets & Vouchers,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
teezlab,Women's Clothing,Women Clothes,Baby & Kids Fashion,Baby & Kids Fashion
uniform pengakap,Men's Clothing,Men Clothes,Men Clothes,Fashion Accessories
hype vault,Men's Shoes,Men Clothes,Men Clothes,Men Clothes
suamiisteri,Health & Beauty,Beauty,Beauty,Beauty
bet ping pong,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
yoyo,Baby & Toys,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
uniform puteri islam sekolah rendah,Women's Clothing,Muslim Fashion,Baby & Kids Fashion,Women Clothes
beard growing oil,Health & Beauty,Beauty,Beauty,Beauty
urut jepun,Health & Beauty,Health,Home & Living,Home & Living
faucet kitchen,Home & Living,Home & Living,Home & Living,Home & Living
avani sepang goldcoast resort,Tickets & Vouchers,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
samsung galaxy tab s7 fe,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
grand dragon,"Games, Books & Hobbies",Hobbies & Collections,Home & Living,Hobbies & Collections
dripper irrigation,Home & Living,Home & Living,Home & Living,Home & Living
screw set,,Home & Living,Home & Living,Automobiles
sony xperia 1 iii,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
spao,Women's Bags,Women Bags,Women Bags,Women Clothes
bookxcess,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
tong sampah,Home & Living,Home & Living,Home & Living,Home & Living
celebrity fitness,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
food dehydrator,Home Appliances,Home Appliances,Home Appliances,Home Appliances
kundal shampoo,Health & Beauty,Beauty,Beauty,Beauty
dr.fone,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
oden cik yana,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
paip,Home & Living,Home & Living,Home & Living,Home & Living
obimin,Health & Beauty,Health,Health,Health
bouquet duit rm100,Home & Living,Home & Living,Home & Living,Stationery
make up organizer,Home & Living,Home & Living,Home & Living,Home & Living
amazfit gts 2,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
beras wangi siam,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
wifi adapter laptop,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
ciku,Groceries & Pets,Home & Living,Food & Beverages,Food & Beverages
cimb template,Tickets & Vouchers,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
susu lactogrow,Baby & Toys,Mom & Baby,Mom & Baby,Food & Beverages
adlv,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
samsung m31,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mercun pop pop,Home & Living,Home & Living,Hobbies & Collections,Hobbies & Collections
fishing rods,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
krim jeragat,Health & Beauty,Beauty,Beauty,Beauty
k6x spray gun,Health & Beauty,Home Appliances,Home Appliances,Health
天海 翼,Health & Beauty,,,
adjustable dumbbell,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
timberland shoes,Men's Shoes,Men Shoes,Men Shoes,Men Shoes
tv 80 inch,Home Appliances,Home Appliances,Home Appliances,Home Appliances
baju puteri islam sekolah menengah,Women's Clothing,Women Clothes,Baby & Kids Fashion,Women Clothes
stand laptop desk,Computer & Accessories,Computers & Accessories,Computers & Accessories,Home & Living
bag golf,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
honda rs 150 makeup,Automotive,,,
saw for wood,Home & Living,Home & Living,Home & Living,Home & Living
acer laptop for students,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
kingston,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
panasonic blender,Home Appliances,Home Appliances,Home Appliances,Home Appliances
switch oled,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
led light ring,Cameras & Drones,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
family store melaka,Groceries & Pets,Home & Living,Home & Living,Home & Living
sacha face oil,,Beauty,Beauty,Beauty
evocut,Health & Beauty,Health,Health,Health
zincofer,Health & Beauty,Health,Health,Health
led display board,Home & Living,Home & Living,Hobbies & Collections,Hobbies & Collections
max,Women's Clothing,Stationery,Stationery,Health
夜间酵素,Others,Health,Health,Health
stevia,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
pasu bunga,Home & Living,Home & Living,Home & Living,Home & Living
ubiquiti,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
frame sijil,Home & Living,Home & Living,Home & Living,Home & Living
gebu glow,Health & Beauty,Health,Health,Beauty
ps5,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
dropshipmurah,Others,,,
republik gg,Gaming & Consoles,,,
nugget,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
norwex cloth,Home & Living,Home & Living,Home & Living,Home & Living
alien betta,Groceries & Pets,Pets,Pets,Pets
sumber ayu scrub,Health & Beauty,Beauty,Beauty,Beauty
charm emas 916,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
ysuku v3,Automotive,Motorcycles,Motorcycles,Motorcycles
sos black pepper kimball,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
