Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
tampax,,Men Clothes,Health,Health
alliviax que contiene,,,,
nova 9,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ventilador para laptop,Computación,Computers & Accessories,Computers & Accessories,Beauty
barra olimpica,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
plug anales,Miscellaneous,,,
cuyos,Mascotas,Men Clothes,Pets,Hobbies & Collections
dickies,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
jetta 2010,Others,,,
termo para cafe,Hogar y Vida,Home & Living,Home & Living,Home & Living
telescopios,Electrónica,Sports & Outdoors,Sports & Outdoors,Cameras & Drones
a10s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
huion,Computación,Computers & Accessories,Fashion Accessories,Fashion Accessories
alexa shine,Electrónica,,,
tetonas anime,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
control nintendo switch,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
guitarra acustica,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Audio
cubreboca triple capa,Salud,Health,Baby & Kids Fashion,Baby & Kids Fashion
alliviax,Salud,,,
shampoo sin salen,Belleza,,,
cortadora de madera,Hogar y Vida,Home & Living,Home & Living,Stationery
virtusprecio,Others,,,
tempra,Salud,Health,Health,Health
huawei p30,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
sea moss,Alimentos y Bebidas,Men Clothes,Men Clothes,Men Clothes
hilux,Others,Automobiles,Automobiles,Automobiles
vajinas,Others,Men Clothes,Men Clothes,Men Clothes
collar isabelino,Joyas y Relojes,Pets,Pets,Fashion Accessories
sedalmerck para que sirve,Salud,,,
cerraduras para puertas,Hogar y Vida,Beauty,Audio,Home & Living
frigobares,,Home Appliances,Home Appliances,Home Appliances
mazda mx-5,,,,
proteina simi,,Home & Living,Home & Living,Home & Living
pañales,,Mom & Baby,Mom & Baby,Home & Living
honor x7,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
caviar,,Women Bags,Women Bags,Women Bags
aveo 2017,Others,,Automobiles,Automobiles
cable ethernet,Computación,Computers & Accessories,Computers & Accessories,Home & Living
tenis charly,Calzado de Hombre,Women Shoes,Baby & Kids Fashion,Women Shoes
dildos,Others,Health,Health,Health
patinete electrico,Juguetes y Hobbies,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
piso epoxico,Hogar y Vida,,,
rtx 3060,Computación,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
cazo para carnitas,Hogar y Vida,,,
pendulos,Salud,Home & Living,Fashion Accessories,Home Appliances
traje de spiderman mujer,Juguetes y Hobbies,Women Clothes,Women Clothes,Audio
walmart usa,Platform Terms (Mercado/Shopee),,,
hbomx,Others,,,
ford escape 2013,Others,Automobiles,Automobiles,Automobiles
mujeres mastubandose,Others,,,
rtx 3090,Computación,Computers & Accessories,Beauty,Beauty
nautica blue,Belleza,Men Clothes,Women Clothes,Women Clothes
orejas de conejo,Miscellaneous,Fashion Accessories,Health,Women Shoes
a12 samsung,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bancos para barra de cocina,Hogar y Vida,Home & Living,Home & Living,Home & Living
tutsi pop,Alimentos y Bebidas,Mom & Baby,Automobiles,Automobiles
versa sense,Others,,,
juguetes para niñas de 10años,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
s21 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
telefonos baratos,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jurassic world dominion,Others,Hobbies & Collections,Mom & Baby,Mom & Baby
iphone 12,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
honor x7,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
doppler fetal,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Home Appliances
juguetes anales,Others,Health,Health,Mom & Baby
decoracion paw patrol sencilla,Hogar y Vida,,,
guitarra acustica,,Hobbies & Collections,Hobbies & Collections,Audio
bocinas portatiles,,Audio,Audio,Audio
galaxy tab a7 lite,,Mobile & Gadgets,Mobile & Gadgets,Automobiles
inofolic hp para que sirve,,,,
lord farquad,,Men Clothes,Men Clothes,Men Clothes
cuentos,,Mom & Baby,Home & Living,Home & Living
iphone xs,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mazda 3 2018,Others,Automobiles,Automobiles,Automobiles
choky,Juguetes y Hobbies,Mom & Baby,Baby & Kids Fashion,Baby & Kids Fashion
motos deportivas baratas,Others,Men Clothes,Men Clothes,Men Clothes
parisina,Hogar y Vida,,,
tablet grafica,Computación,Computers & Accessories,Mobile & Gadgets,Mobile & Gadgets
airtags,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kon-kit,Miscellaneous,,,
libro de historia cuarto grado,Libros y Revistas,,,
www shein com,Platform Terms (Mercado/Shopee),,,
motos dinamo,Others,Motorcycles,Motorcycles,Motorcycles
camionetas 4 cilindros,Others,,,
lentes ray ban,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
gmc terrain,Others,Automobiles,Automobiles,Automobiles
para que sirve la pomada de la campana,Salud,,,
similares,Salud,Pets,Watches,Watches
xxx 3d,Others,,,
ampolletas para el cabello,Salud,Baby & Kids Fashion,Beauty,Beauty
dreamcore,Libros y Revistas,Home & Living,Home & Living,Home & Living
botas de avestruz,Calzado de Mujer,Women Shoes,Women Shoes,Women Shoes
s21 fe,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tenis nike court vision low,Calzado de Hombre,Men Shoes,Men Shoes,Men Shoes
dp xxx,Others,,,
fold a step,Hogar y Vida,,,
jersey mexico,Ropa de Hombre,Sports & Outdoors,Sports & Outdoors,Baby & Kids Fashion
samsung a21s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bozal para perro,Mascotas,Pets,Pets,Mobile & Gadgets
mazda 3,Others,Automobiles,Automobiles,Sports & Outdoors
soporte para celular,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Automobiles
vital cure,Salud,Home Appliances,Home Appliances,Home Appliances
gol,Others,Automobiles,Automobiles,Automobiles
phone 8,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
samsung galaxy s21,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ferrero rocher,Alimentos y Bebidas,Home & Living,Home & Living,Men Clothes
nendoroid,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Women Clothes
fundas oppo reno 5 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pitbulls,Mascotas,Mobile & Gadgets,Automobiles,Pets
maskings,Others,Stationery,Stationery,Stationery
katy perry nude,Calzado de Mujer,,,
casa marcus,Miscellaneous,Home & Living,Fashion Accessories,Fashion Accessories
collares aesthetic,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories
internet portatil,Celulares y Gadgets,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
converse chuck taylor lugged hi,Calzado de Mujer,Women Shoes,Women Bags,Women Bags
ejercitador de mano,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Mom & Baby
next,Salud,Sports & Outdoors,Men Shoes,Men Shoes
civic,Others,Automobiles,Automobiles,Automobiles
centros de mesa mexicanos economicos,Hogar y Vida,,,
minisplit inverter 110v,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
morosil,Salud,Women Clothes,Women Clothes,Women Clothes
stabilo boss,Papelería,Stationery,Stationery,Women Clothes
moneda de 20 pesos emiliano zapata,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
alcatraces,Hogar y Vida,Men Clothes,Men Clothes,Men Clothes
pegamento para zapatos,Calzado de Mujer,Home & Living,Home & Living,Home & Living
pantalones levis,Ropa de Hombre,Men Clothes,Men Clothes,Fashion Accessories
iphone 13 colores,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
decoracion fiesta vaquera hombre,Hogar y Vida,Home & Living,Home & Living,Home & Living
tinaco rotoplas,Others,Home & Living,Home & Living,Home & Living
hot,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
mazda 3,Others,Automobiles,Automobiles,Sports & Outdoors
tiguan,Others,Automobiles,Automobiles,Automobiles
presa canario,Mascotas,Men Clothes,Women Clothes,Women Clothes
paola stone,Calzado de Hombre,,,
colchas vianney,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
popit fidget toy,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Stationery
taladros inalambricos,Hogar y Vida,Home & Living,Home & Living,Home Appliances
pastor belga malinois,Mascotas,Men Clothes,Men Clothes,Men Clothes
logitech g203,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
iphone plus 10,Celulares y Gadgets,,,
pack karely ruiz,Others,,,
termo yeti,Hogar y Vida,Home & Living,Home & Living,Home & Living
solicitud de empleo,Papelería,Stationery,Stationery,Stationery
akita,Mascotas,Mom & Baby,Mom & Baby,Mom & Baby
postola 22,Miscellaneous,,,
civic,Others,Automobiles,Automobiles,Automobiles
suela roja tenis,Calzado de Hombre,Men Shoes,Men Shoes,Men Shoes
refrigerador usado,Electrodomésticos,Home & Living,Home & Living,Home & Living
tamaño media carta,Papelería,Men Clothes,Women Clothes,Women Clothes
licuachelas,Hogar y Vida,Home & Living,Home & Living,Home & Living
tenis champion,Calzado de Hombre,Men Shoes,Women Shoes,Men Shoes
xifra,Libros y Revistas,,,
sesderma c vit,Salud,Beauty,Beauty,Beauty
oppo a16,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
terrenos en venta,Others,Fashion Accessories,Mobile & Gadgets,Mobile & Gadgets
papel crepe,Papelería,Stationery,Mom & Baby,Gaming & Consoles
lentes inteligentes,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Health
muñeca lele,Juguetes y Hobbies,Mom & Baby,Fashion Accessories,Fashion Accessories
cilindros para agua,Hogar y Vida,Home & Living,Home & Living,Motorcycles
huevos kinder mini eggs,Alimentos y Bebidas,,,
an1,Others,,,
hp laserjet p1102w,,Computers & Accessories,Computers & Accessories,Computers & Accessories
fold a step,,,,
mazda 3,Others,Automobiles,Automobiles,Sports & Outdoors
camionetas chevrolet,Others,,,
presa canario,Mascotas,Men Clothes,Women Clothes,Women Clothes
gol,Others,Automobiles,Automobiles,Automobiles
billar,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Men Clothes
pastor belga malinois,Mascotas,Men Clothes,Men Clothes,Men Clothes
flores artificiales,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
yumbina,Ropa de Mujer,Home & Living,Home & Living,Home & Living
sillon reclinable,Hogar y Vida,Home & Living,Home & Living,Mom & Baby
basset hound,Mascotas,Men Clothes,Men Clothes,Home & Living
arboles de navidad,Hogar y Vida,Home & Living,Home & Living,Home & Living
explorer,Juguetes y Hobbies,,,
el conjuro 3 el diablo me obligó a hacerlo,Libros y Revistas,,,
nezuko kamado,Juguetes y Hobbies,Hobbies & Collections,Mobile & Gadgets,Home Appliances
poppers,Salud,Sports & Outdoors,Sports & Outdoors,Gaming & Consoles
nike court vision,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors
complejo b,Salud,Health,Health,Health
spider-man: no way home,Others,Mom & Baby,Home & Living,Home & Living
videos sexis,Others,,,
pijas,Electrónica,Baby & Kids Fashion,Women Clothes,Women Clothes
silka medic para que sirve,Salud,,,
iphone 13,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
anillos de graduacion,Joyas y Relojes,,Fashion Accessories,Fashion Accessories
oracion de san cipriano,Libros y Revistas,,,
cricut maker,Electrónica,Home & Living,Stationery,Home & Living
ladyboy,Miscellaneous,Health,Women Clothes,Women Clothes
moto e7 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Automobiles
cable uso rudo 3x12,Computación,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
mazda 3,Others,Automobiles,Automobiles,Sports & Outdoors
nikzon para que sirve,Salud,,,
letreros,Hogar y Vida,Home & Living,Home & Living,Home & Living
extractores de jugos,,,Mom & Baby,Mom & Baby
recibo cfe,,,,
pastor ganadero australiano,,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
crema nivea,,Beauty,Automobiles,Beauty
steren,,Home Appliances,Home & Living,Home & Living
scooter eléctrico adulto,,Sports & Outdoors,Automobiles,Automobiles
samsung a70,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lamparas de techo,Hogar y Vida,Home & Living,Home & Living,Cameras & Drones
faja lumbar,Deportes y Fitness,Women Clothes,Women Clothes,Women Clothes
camas para perros,Mascotas,Pets,Pets,Fashion Accessories
xbox 360,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
elegate,Others,Men Clothes,Women Bags,Men Clothes
crocs badbunny,Calzado de Hombre,Women Shoes,Women Shoes,Women Shoes
iphone 13,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
retroexcavadoras en venta,Others,,,
flexometro,Hogar y Vida,Home & Living,Home & Living,Beauty
oppo a16,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bordadora,Hogar y Vida,Fashion Accessories,Sports & Outdoors,Sports & Outdoors
mujeres en traje de baño,Ropa de Mujer,Sports & Outdoors,Mobile & Gadgets,Mobile & Gadgets
moneda de 20 pesos emiliano zapata,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
rancho escondido,Alimentos y Bebidas,Home & Living,Health,Health
pantalones de moda,Ropa de Mujer,Women Clothes,Baby & Kids Fashion,Baby & Kids Fashion
mens black,Salud,Men Clothes,Fashion Accessories,Fashion Accessories
chavetas,,,,
tiguan,Others,Automobiles,Automobiles,Automobiles
doberman,Mascotas,Men Clothes,Fashion Accessories,Men Shoes
portaretratos digital,Electrónica,Home & Living,Home & Living,Mom & Baby
toldos plegables,Deportes y Fitness,Sports & Outdoors,Home & Living,Audio
valor de monedas antiguas mexicanas de plata,Juguetes y Hobbies,,,
marshall,Electrónica,Audio,Audio,Mobile & Gadgets
lg k22,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bonew,Miscellaneous,,,
del phone x,Celulares y Gadgets,,,
motos automaticas,Others,Motorcycles,Motorcycles,Motorcycles
clutch,Others,Women Bags,Men Bags,Women Bags
smoodin,Libros y Revistas,,,
bomba para agua,Hogar y Vida,Home & Living,Home & Living,Mobile & Gadgets
videos porno brazzer,Others,,,
vibrador para concreto,Miscellaneous,Home & Living,Watches,Watches
motorola edge,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
ford fiesta 2015,Others,Automobiles,Automobiles,Automobiles
motos seminuevas,Others,,,
destapacaños,Hogar y Vida,Home & Living,Home & Living,Home & Living
disipador de calor,Computación,Computers & Accessories,Home & Living,Sports & Outdoors
iphone xs,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
closet,Hogar y Vida,Home & Living,Home & Living,Home & Living
alarma viper,Accesorios para Vehículos,Automobiles,Automobiles,Motorcycles
alfombra roja,Hogar y Vida,Home & Living,Baby & Kids Fashion,Home & Living
moana bebe,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Hobbies & Collections
overol,Ropa de Mujer,Women Clothes,Women Clothes,Baby & Kids Fashion
tiguan,,Automobiles,Automobiles,Automobiles
gatitos,,Fashion Accessories,Mom & Baby,Fashion Accessories
overol,,Women Clothes,Women Clothes,Baby & Kids Fashion
chamarras para mujer,,Women Clothes,Women Clothes,Women Clothes
xbox 360,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
xiamo redmi note 9,Celulares y Gadgets,,Mobile & Gadgets,
atomizadores,Viajes y Equipaje,Travel & Luggage,Travel & Luggage,Travel & Luggage
moto e7 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Automobiles
batidora industrial,Hogar y Vida,Home Appliances,Home & Living,Automobiles
cabecera king size,Computación,Home & Living,Home & Living,Home & Living
magiesponja,Hogar y Vida,Home & Living,Home & Living,Home & Living
xbox 360,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
benotto,Deportes y Fitness,Sports & Outdoors,Men Bags,Men Bags
plotter de corte,Computación,Home & Living,Home & Living,Home & Living
carro de control remoto,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Home & Living
tapetes sanitizantes,Salud,Women Clothes,Home & Living,Mom & Baby
zelda breath of the wild,Videojuegos,Mobile & Gadgets,Hobbies & Collections,Hobbies & Collections
sargentos para madera,Hogar y Vida,Mobile & Gadgets,Men Bags,Men Bags
mexicanas amateur,Miscellaneous,,,
tiguan,Others,Automobiles,Automobiles,Automobiles
autos seminuevos queretaro,Others,,,
spider-man: no way home,Juguetes y Hobbies,Mom & Baby,Home & Living,Home & Living
enfriador de agua,Electrodomésticos,Home Appliances,Home Appliances,Mom & Baby
perfiles de aluminio,Hogar y Vida,,Home & Living,Home & Living
gotica ropa negra de mujer,Ropa de Mujer,,,
adidas lego,Calzado de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,Sports & Outdoors
laptop ryzen 5,Computación,Computers & Accessories,Mobile & Gadgets,Mobile & Gadgets
juvenil blusas de moda,Ropa de Mujer,,,
control de play station 4,Videojuegos,Gaming & Consoles,Home & Living,Sports & Outdoors
cafetera de capsulas,Electrodomésticos,Home Appliances,Beauty,Beauty
rancho escondido,Alimentos y Bebidas,Home & Living,Health,Health
controles de xbox 360,,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
samsung a21s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
doberman,Mascotas,Men Clothes,Fashion Accessories,Men Shoes
civic,Others,Automobiles,Automobiles,Automobiles
jacuzzi,Hogar y Vida,Watches,Home & Living,Home & Living
cubrebocas de plastico,Salud,,,
renta de tanques de oxígeno,Others,,,
cepillo electrico para madera,Hogar y Vida,Beauty,Home & Living,Baby & Kids Fashion
parisina,Libros y Revistas,,,
audifonos bose,Celulares y Gadgets,Audio,Audio,Mobile & Gadgets
dropshipping,Others,,Stationery,Fashion Accessories
aazon,Platform Terms (Mercado/Shopee),,,
bicicleta rodada 16,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
tiguan r line,Others,Automobiles,Automobiles,Automobiles
chupacabras,Libros y Revistas,Men Clothes,Men Clothes,Men Clothes
tiguan,Others,Automobiles,Automobiles,Automobiles
el conjuro 3: el diablo me obligó a hacerlo,Libros y Revistas,,,
pollo pepe,Libros y Revistas,Fashion Accessories,Fashion Accessories,Fashion Accessories
hot sale celulares,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
abdl,Ropa de Hombre,Men Clothes,Women Clothes,Men Clothes
paraguas de bolsillo,Accesorios de Moda,Sports & Outdoors,Sports & Outdoors,Stationery
stickers para tarjetas de credito,Juguetes y Hobbies,,Home & Living,
cetaphil jabon,Belleza,,Beauty,
hyundai accent,Others,Automobiles,Automobiles,Automobiles
mapa europa,Juguetes y Hobbies,,,
iphone 13,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
