Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
180 60,Motors,Home & Living,Home & Living,Home & Living
double size sofa bed,Home & Living,Home & Living,Home & Living,Home & Living
brown switch mechanical keyboard,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
veet hair removal cream,Health & Personal Care,Beauty,Beauty,Beauty
hb406689ecw,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
iphone se,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Cameras & Drones
creamtop,Health & Personal Care,Food & Beverages,Food & Beverages,Food & Beverages
ink for printer,,Computers & Accessories,Computers & Accessories,Computers & Accessories
rx 570philippines,Laptops & Computers,,,
bass guitar forphilippines,Hobbies & Stationery,,,
pleasureshop,Health & Personal Care,Beauty,Pets,Pets
lacoste,Women's Apparel,Beauty,Men Clothes,Beauty
ipon challenge,Home & Living,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
promil gold,Groceries,Mom & Baby,Mom & Baby,Food & Beverages
very stuffy green blonde,Health & Personal Care,Beauty,Beauty,Beauty
mi note 10,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
epson l120,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
go grow glow foods,Hobbies & Stationery,Mom & Baby,Mom & Baby,Mom & Baby
centrumphilippines,Health & Personal Care,,,
pinarello dogma f12philippines,Sports & Travel,,,
masq,Health & Personal Care,Fashion Accessories,Fashion Accessories,Fashion Accessories
taehyung,"Toys, Games & Collectibles",Hobbies & Collections,Hobbies & Collections,Men Clothes
anti static mat,Laptops & Computers,Home & Living,Computers & Accessories,Computers & Accessories
ggu ggu package,Hobbies & Stationery,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
anti radiation,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
gk61,Gaming,Computers & Accessories,Computers & Accessories,Computers & Accessories
used laptops,Laptops & Computers,,Computers & Accessories,
oppo a74 5g,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
nubia play 5g,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rooster cake topper printable,Home & Living,,,
hanging plants,Home & Living,Home & Living,Home & Living,Home & Living
iphone se,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Cameras & Drones
glutalipo coffee,Health & Personal Care,Health,Health,Health
sticky notes,Hobbies & Stationery,Stationery,Stationery,Stationery
dona elena olive oil,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
fogging machine disinfectant,Home Appliances,Home Appliances,Home Appliances,Home & Living
vinyl flooringphilippines,Home & Living,,,
ice candy plastic size,Home & Living,Home & Living,Beauty,Beauty
mask lanyard,Sports & Travel,Fashion Accessories,Fashion Accessories,Fashion Accessories
yakee bubble gum,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
italy 925 silver,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
double deck bed design with study table,Home & Living,,,
gmelina wood,Home & Living,Home & Living,Home & Living,Home & Living
fly emirates t shirt,Men's Apparel,Men Clothes,Sports & Outdoors,Sports & Outdoors
realme c11,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
paqui one chip,Groceries,Food & Beverages,Food & Beverages,Beauty
smart 5g sim,Mobile Accessories,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cocomelon souvenir,Home & Living,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
promass advance,Pet Care,Pets,Pets,Pets
superkalan,Home Appliances,Home Appliances,Home Appliances,Home Appliances
madre de cacao shampoo,Health & Personal Care,Pets,Pets,Pets
soundproofing curtain,Home & Living,Home & Living,Home & Living,Home & Living
huawei stores,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
t5 leds,Home & Living,Automobiles,Automobiles,Home & Living
4 anime,"Toys, Games & Collectibles",Hobbies & Collections,Women Shoes,Women Shoes
light golden blonde hair color bremod,Health & Personal Care,,Beauty,
shift pods,Mobiles & Gadgets,Home Appliances,Home Appliances,Home Appliances
long sleeve polo,Men's Apparel,Women Clothes,Men Clothes,Women Clothes
sounding rod,Health & Personal Care,Health,Health,Health
sun shade net,Home & Living,Home & Living,Home & Living,Home & Living
paper twines,Hobbies & Stationery,Stationery,Stationery,Stationery
rishtan ceramics is mostly decorated with,Home Appliances,,,
faicet,Home & Living,Home & Living,Home & Living,Home & Living
nxp tshirt,Men's Apparel,Men Clothes,Men Clothes,Men Clothes
excort,Home & Living,,Home & Living,Home & Living
sinecod forte dry cough,Health & Personal Care,,,
rx580 4gbphilippines,Laptops & Computers,,,
thhn wire 14,Home & Living,Home Appliances,Home Appliances,Home & Living
holographic photocard,"Toys, Games & Collectibles",Hobbies & Collections,Hobbies & Collections,Cameras & Drones
butones,Hobbies & Stationery,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
of reno liver spread,Groceries,,,
blower for pc,Laptops & Computers,Home & Living,Home & Living,Home Appliances
man boxer,Men's Apparel,Men Clothes,Men Clothes,Men Clothes
rack clothes dryer,Home & Living,,,
stranger things shirt,Men's Apparel,Men Clothes,Men Clothes,Baby & Kids Fashion
paint touch up,Motors,Automobiles,Automobiles,Automobiles
zara perfume women,Makeup & Fragrances,Beauty,Beauty,Women Bags
heat resistance gloves,Home & Living,Home & Living,Home & Living,Home & Living
box for watch,Women's Accessories,Watches,Watches,Watches
galaxy watch 4,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
suave hair cream,Health & Personal Care,Beauty,Beauty,Beauty
smartcook vertical oven,Home Appliances,Home Appliances,Home Appliances,Home Appliances
face paint,,Beauty,Beauty,Beauty
long gown,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
old navy,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
assi fresh plaza,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
paper flower,Hobbies & Stationery,Home & Living,Home & Living,Stationery
siomai house,Digital Goods & Vouchers,Food & Beverages,Food & Beverages,Home Appliances
yamato welding machine,Home & Living,Home & Living,Home & Living,Home & Living
dell,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
microsoft surface pro,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
alactamil,Babies & Kids,Pets,Health,Health
3m n95 1860,Health & Personal Care,Health,Health,Stationery
helmetphilippines,Sports & Travel,,,
lex express tracking,Platform Keywords (Shopee/Lazada),,,
iphone sephilippines,Mobiles & Gadgets,,,
oppo phones,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
polycarbonate roof,Home & Living,Home & Living,Home & Living,Motorcycles
www.oshopping.com.ph,Health & Personal Care,,,
maria clara wine,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
tineke rubber plant,Home & Living,Home & Living,Home & Living,Home & Living
power cat,Pet Care,Pets,Pets,Pets
paper designer,Hobbies & Stationery,Stationery,Stationery,Stationery
nail care tools,Health & Personal Care,Beauty,Beauty,Beauty
backpacks for women,Women's Bags,,Women Bags,
cribs for,Babies & Kids,Mom & Baby,Mom & Baby,Mom & Baby
drums for,Hobbies & Stationery,Hobbies & Collections,Computers & Accessories,Computers & Accessories
deodorant with niacinamide,Health & Personal Care,Beauty,Beauty,Beauty
huawei matepad,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
asus rog phone 3,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
drums setphilippines,Hobbies & Stationery,,,
lpg tank,Home & Living,Home Appliances,Home Appliances,Home Appliances
poco x3 gt,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
logitech g pro x superlight,Gaming,Computers & Accessories,Computers & Accessories,Computers & Accessories
massage rollers,Health & Personal Care,Beauty,Sports & Outdoors,Beauty
enhypen photocards,"Toys, Games & Collectibles",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
chou transparent,Hobbies & Stationery,,,
headband turban,Women's Accessories,Fashion Accessories,Fashion Accessories,Sports & Outdoors
bandiritas,Home & Living,Home & Living,Home & Living,Home & Living
full face spyder helmet,Motors,Motorcycles,Motorcycles,Motorcycles
clear blue pregnancy test,Health & Personal Care,Health,Mom & Baby,Health
cushion seat,Home & Living,Home & Living,Home & Living,Home & Living
family computer,Mobiles & Gadgets,Gaming & Consoles,Gaming & Consoles,Audio
white flower oil,Health & Personal Care,Health,Health,Health
boyish outfit,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
delmonte spaghetti pack,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
five nights at freddy's plushies,"Toys, Games & Collectibles",Mom & Baby,Mom & Baby,Baby & Kids Fashion
chubby swimsuit,Women's Apparel,Sports & Outdoors,Sports & Outdoors,Women Clothes
siren head toys,"Toys, Games & Collectibles",,Hobbies & Collections,
m mm,Women's Apparel,Stationery,Motorcycles,Motorcycles
squid game shirts,Men's Apparel,Men Clothes,Men Clothes,Women Clothes
relxtech club,Mobiles & Gadgets,,,
umbrella automatic,Sports & Travel,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
birthday spiderman background,Home & Living,Home & Living,Home & Living,Home & Living
bike led light,Sports & Travel,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
takashi mitsuya,"Toys, Games & Collectibles",Fashion Accessories,Hobbies & Collections,Fashion Accessories
tecno pop 5,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
polycarbonate roof,Home & Living,Home & Living,Home & Living,Motorcycles
men's shaving cream,Health & Personal Care,Beauty,Beauty,Beauty
big bite 7/11,Groceries,Mobile & Gadgets,Mom & Baby,Mom & Baby
pepper spray,Health & Personal Care,Home & Living,Home & Living,Home & Living
boysen t shirt,Men's Apparel,Men Clothes,Men Clothes,Men Clothes
bearing shampoo,Pet Care,Pets,Pets,Pets
earth's sardines wild 124g,Groceries,,,
sunshade canopy,Home & Living,Home & Living,Home & Living,Home & Living
micro atx casing,Laptops & Computers,,Computers & Accessories,
luxe organix tinted sunscreen,Health & Personal Care,Beauty,Beauty,Beauty
acer keyboards,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
samsung galaxy tab s8,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
teacher uniform,,Men Clothes,Women Clothes,Mobile & Gadgets
silver kingdom,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
dell,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
inverter welding machine,Home & Living,Home & Living,Home & Living,Home & Living
submersible pump for,Home & Living,Pets,Home & Living,Home & Living
conzace,Health & Personal Care,Health,Health,Health
myphone tablet,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mom & Baby
belo acne pro,Health & Personal Care,Beauty,Beauty,Beauty
3m n95 1860,Health & Personal Care,Health,Health,Stationery
dryer machine,Home Appliances,Home Appliances,Home Appliances,Home Appliances
gtx drum set,Hobbies & Stationery,Hobbies & Collections,Hobbies & Collections,Mom & Baby
huawei nova 5t,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Fashion Accessories
yasuy bleaching soap,Health & Personal Care,Beauty,Beauty,Beauty
desktop computer set,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
alcohol spray bottle,Health & Personal Care,Travel & Luggage,Travel & Luggage,Travel & Luggage
calligraphy pen,Hobbies & Stationery,Stationery,Stationery,Stationery
uratex sofa set,Home & Living,Home & Living,Home & Living,Home & Living
melaloni philodendron,Home & Living,Home & Living,Home & Living,Home & Living
shingeki no kyojin manga,Hobbies & Stationery,Books & Magazines,Books & Magazines,Hobbies & Collections
sala set wood furnitureprice,Home & Living,,,
pepper spray,Health & Personal Care,Home & Living,Home & Living,Home & Living
push cart heavy duty,Home & Living,Home & Living,Home & Living,Home & Living
tawa tawa leaves,Groceries,Home & Living,Home & Living,Food & Beverages
crochet set,Hobbies & Stationery,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
bmx bikes for,Sports & Travel,,,
arena guitar,Hobbies & Stationery,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
calathea illustris,Home & Living,Home & Living,Home & Living,Home & Living
ryzen 5 3500x,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
mikana earrings,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
sun glasses,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
wonder coffee,Groceries,Food & Beverages,Food & Beverages,Health
samgyup pan,Home & Living,Home & Living,Home & Living,Home Appliances
redragon k530,Gaming,Computers & Accessories,Computers & Accessories,Computers & Accessories
oppo reno 5 5gphilippines,Mobiles & Gadgets,,,
linzi vitamins,Health & Personal Care,Health,Health,Health
ponkiat,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
tiktok topper,Home & Living,Home & Living,Home & Living,Home & Living
pinaytube,Others,,,
fbfb,Cameras,Beauty,Beauty,Stationery
cribs,Babies & Kids,Mom & Baby,Mom & Baby,Mom & Baby
kn94,Health & Personal Care,Health,Health,Health
keror sparkling wine,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
foil letter balloons,Home & Living,Home & Living,Home & Living,Home & Living
wattatops,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
doctor toys,"Toys, Games & Collectibles",Mom & Baby,Mom & Baby,Mom & Baby
philippines,Platform Keywords (Shopee/Lazada),Hobbies & Collections,Books & Magazines,Hobbies & Collections
cinnamoroll,"Toys, Games & Collectibles",Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
laptop vertical stand,Laptops & Computers,Computers & Accessories,Computers & Accessories,Computers & Accessories
coke 1 liter,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
padding butt,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
potty,Babies & Kids,Mom & Baby,Mom & Baby,Mom & Baby
door knob double lock,Home & Living,Home & Living,Home & Living,Home & Living
extensions hair clip in,Women's Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
jersey longsleeve,Sports & Travel,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
draining dish rack,Home & Living,Home & Living,Home & Living,Home & Living
battery motorcycle charger,Motors,Motorcycles,Motorcycles,Automobiles
happy christening banner,Home & Living,Home & Living,Home & Living,Home & Living
negra soap,Health & Personal Care,Beauty,Beauty,Beauty
monde cheese bar,Groceries,Food & Beverages,Food & Beverages,Food & Beverages
led headlights for cars,Motors,Automobiles,Automobiles,Automobiles
celeteque hydration facial wash,Health & Personal Care,Beauty,Beauty,Beauty
durag for men,Men's Bags & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
octonaut toys,"Toys, Games & Collectibles",Mom & Baby,Mom & Baby,Mom & Baby
sewing kit,,Home Appliances,Home Appliances,Home Appliances
aquaflasklist,,,,
airtag,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hovertrax,Motors,Mom & Baby,Computers & Accessories,Computers & Accessories
mediplus gel malaysia,Health & Personal Care,,,
indoplas,Health & Personal Care,Health,Health,Health
carlo rossi red wine,Groceries,Food & Beverages,Home & Living,Home & Living
gameclub.,Digital Goods & Vouchers,,,
laneige,Health & Personal Care,Beauty,Beauty,Beauty
thug life shades,Men's Bags & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
pest reject pro,Home & Living,Home & Living,Home & Living,Home & Living
caladium varieties,Home & Living,,Home & Living,
car tint,Motors,Automobiles,Automobiles,Automobiles
boston bay aircon,Home Appliances,Home Appliances,Home Appliances,Home Appliances
folding bed with foam,Home & Living,Home & Living,Home & Living,Home & Living
rx 590,Gaming,Computers & Accessories,Computers & Accessories,Computers & Accessories
acknowledgement receipt,Hobbies & Stationery,Stationery,Stationery,Stationery
motor box,Motors,Motorcycles,Motorcycles,Motorcycles
realme 7i,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
redmi 9c,Mobiles & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
second hand laptops for,Laptops & Computers,,,
happy mood,"Toys, Games & Collectibles",Mom & Baby,Stationery,Stationery
