Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
portable mahjong table,Hobbies & Books,Home & Living,Home & Living,Home & Living
scrapbook,Home & Living,Stationery,Hobbies & Collections,Hobbies & Collections
sonos arc,Mobile & Gadgets,Audio,Audio,Audio
florasis,Beauty & Personal Care,Beauty,Beauty,Beauty
shoes rack,Home & Living,Home & Living,Home & Living,Home & Living
telescope,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
digimon vital bracelet,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
msi,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Men Bags
comfortfurniture,Home & Living,Home & Living,Home & Living,Home & Living
simplylife,"Toys, Kids & Babies",Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
tencel bed sheets,Home & Living,Home & Living,Home & Living,Home & Living
eyebrow razor,Beauty & Personal Care,Beauty,Beauty,Beauty
dji store,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
24inch monitor,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
garlic presser,Home & Living,Home & Living,Home & Living,Home & Living
luxiee,Others,Beauty,Beauty,Beauty
cat food royal canin,Pet Food & Supplies,Pets,Home & Living,Home & Living
drawer locks,Home & Living,Home & Living,Home & Living,Mom & Baby
9v battery,Mobile & Gadgets,Home Appliances,Mobile & Gadgets,Home Appliances
wall light,Home & Living,Home & Living,Home & Living,Home & Living
bllighting,Home Appliances,,,
tong huat tau sar piah,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
lavender bakery,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
joe's outlet,,Automobiles,Home & Living,Home & Living
vexicot,Others,,,
non camera phone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Health
cotton candy machine,Home Appliances,Home Appliances,Home Appliances,Muslim Fashion
mycard,"Dining, Travel & Services","Tickets, Vouchers & Services",Computers & Accessories,Computers & Accessories
kirona scent,Home & Living,Home & Living,Home & Living,Home & Living
messenger-bag,Men's Bags,,,
shower head,Home & Living,Home & Living,Home & Living,Home & Living
surgical face mask,Health & Wellness,Health,Health,Health
sanifast hand sanitizer,Beauty & Personal Care,Health,Health,Automobiles
surgical face mask,Health & Wellness,Health,Health,Health
foldable bathtub,"Toys, Kids & Babies",Mom & Baby,Home & Living,Mom & Baby
agnes b,Women's Apparel,Stationery,Men Bags,Women Clothes
automatic mahjong table,Hobbies & Books,Home & Living,Home & Living,Home & Living
jiji,Home & Living,Home & Living,Home & Living,Home & Living
sonos beam,Mobile & Gadgets,Audio,Audio,Audio
au croissant,Food & Beverages,Food & Beverages,Home & Living,Home & Living
charlie luciano,Men's Wear,Men Clothes,Men Clothes,Men Clothes
mailing bag,Home & Living,Stationery,Home & Living,Stationery
hoseiki,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
q grips,Health & Wellness,Health,Health,Stationery
wunderfood,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
raincoats,Home & Living,Sports & Outdoors,Motorcycles,Motorcycles
iron cast pot,Home & Living,Home & Living,Home & Living,Home & Living
paracil,Health & Wellness,Health,Health,Health
shampoo for hair fall,Beauty & Personal Care,,,
hanger stand for clothes,Home & Living,Home & Living,Home & Living,Home & Living
sa profile keycaps,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Fashion Accessories
travel kettle,Home Appliances,Home Appliances,Home Appliances,Home Appliances
alva yogurt,Food & Beverages,,,
redman,Platform Terms (Lazada / Shopee),Food & Beverages,Food & Beverages,Food & Beverages
travel kettle,,Home Appliances,Home Appliances,Home Appliances
nvidia shield,Home Appliances,Home Appliances,Home Appliances,Home Appliances
jelly bunny,Women's Shoes,Mom & Baby,Women Shoes,Women Bags
minisoproducts,Home & Living,,,
ironing board,Home & Living,Home & Living,Home & Living,Home & Living
dibea vacuum,Home Appliances,Home Appliances,Home Appliances,Home & Living
portable led light,Home & Living,Mobile & Gadgets,Home & Living,Mobile & Gadgets
chromecast,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
marble coffee table,Home & Living,Home & Living,Home & Living,Home & Living
$ keychain,Jewellery & Accessories,,,
dyson airwrap,Home Appliances,Beauty,Beauty,Mobile & Gadgets
daewoo,Home Appliances,Home Appliances,Home Appliances,Home Appliances
zte,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cornerstone wine,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
ollella,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
smiggle bags,"Toys, Kids & Babies",,Baby & Kids Fashion,Baby & Kids Fashion
wifi 6 router,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
cielo hair dye,Beauty & Personal Care,Beauty,Beauty,Beauty
cartoon watch,Watches,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
shopee9 9,Platform Terms (Lazada / Shopee),,,
cargoshorts,Men's Wear,Men Clothes,Baby & Kids Fashion,Men Clothes
xbox series s,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
bicycle pumps,Sports & Outdoors,Sports & Outdoors,Home & Living,Home & Living
blue basket,Home & Living,Home & Living,Home & Living,Home & Living
chanel perfume,Beauty & Personal Care,Beauty,Beauty,Beauty
gps tracker for car,Automotive,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fidget pack,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
charmed on 9th ave,Women's Apparel,,,
cucling shorts,Sports & Outdoors,Men Clothes,Men Clothes,Men Clothes
phone holder bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Motorcycles
bed cleaning vacuum,Home Appliances,Home Appliances,Home & Living,Home & Living
biore sunscreen,Beauty & Personal Care,Beauty,Beauty,Beauty
stirrers,Home & Living,Home & Living,Home & Living,Mom & Baby
japanese sexy,Women's Apparel,Women Clothes,Women Clothes,Home & Living
smart doorlock,Home & Living,Home & Living,Home & Living,Home & Living
marker pens,Home & Living,Stationery,Stationery,Stationery
toilet door lock,Home & Living,Home & Living,Home & Living,Home & Living
crew neck t shirts,Men's Wear,Men Clothes,Men Clothes,Women Clothes
couple spa,Lifestyle,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
oppo,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
soundproof curtains,Home & Living,Home & Living,Home & Living,Home & Living
bicycle crankset,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
money max gold,,Home & Living,Home & Living,Home & Living
birkenstock,Women's Shoes,Men Shoes,Men Shoes,Men Shoes
massage gun,Sports & Outdoors,Health,Health,Health
adidas bag,Women's Bags,Men Bags,Women Bags,Women Bags
milk powder dispenser,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
food processor,Home Appliances,Home Appliances,Home Appliances,Home Appliances
aesop,Beauty & Personal Care,Beauty,Beauty,Beauty
watch case,Watches,Mobile & Gadgets,Mobile & Gadgets,Home & Living
beer,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
korean syt,Women's Apparel,,,
伪娘,Miscellaneous,Men Clothes,Hobbies & Collections,Women Clothes
8gb ram laptop,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
magnetic whiteboard,Home & Living,Stationery,Stationery,Stationery
bosch mixer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
casserole,Home & Living,Home & Living,Home & Living,Home & Living
theen thamizh,Hobbies & Books,Books & Magazines,Books & Magazines,Books & Magazines
book shelf with door,Home & Living,Home & Living,Home & Living,Home & Living
water dispenser for home,Home Appliances,Home Appliances,Home Appliances,Home & Living
teachers day present,Lifestyle,Home & Living,Stationery,Stationery
givenchy t shirt,Men's Wear,Men Clothes,Men Clothes,Beauty
googlesg,Others,,,
kinohimitsu bust up,Health & Wellness,Health,Health,Health
akko keycaps,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
air cooling fan,Home Appliances,Home Appliances,Home Appliances,Home Appliances
water dispenser for home,Home Appliances,Home Appliances,Home Appliances,Home & Living
starbucks mug,Home & Living,Home & Living,Home & Living,Home & Living
hdmi to displayport adapter,Computers & Peripherals,Audio,Audio,Cameras & Drones
float swimming,Sports & Outdoors,Mom & Baby,Sports & Outdoors,Mom & Baby
toilet bidet sprayer,Home & Living,Home & Living,Home & Living,Home & Living
chinese traditional costume,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
water dispenserfor home,Home Appliances,,,
huggs,Food & Beverages,Mom & Baby,Mom & Baby,
door lock fingerprint,Home & Living,Home & Living,Home & Living,Mobile & Gadgets
lg puricare mask,Health & Wellness,Health,Home Appliances,Home Appliances
polene bag,,Women Bags,Women Bags,Home & Living
perromart,Pet Food & Supplies,Pets,Pets,Fashion Accessories
crabtree and evelyn,Health & Wellness,Beauty,Beauty,Beauty
hello kitty keyboard,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
xmini,Mobile & Gadgets,Beauty,Home Appliances,Home Appliances
tokidoki,"Toys, Kids & Babies",Mobile & Gadgets,Audio,Baby & Kids Fashion
mirval projector,Computers & Peripherals,Home Appliances,Audio,Audio
bakery equipment,Home & Living,Home & Living,Home & Living,Home & Living
folding bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Home & Living
toilet bowl,Home & Living,Home & Living,Home & Living,Home & Living
type c cable,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
chanel perfume,Beauty & Personal Care,Beauty,Beauty,Beauty
microsoft office home and student 2019,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
juicer,Home Appliances,Home Appliances,Home Appliances,Home & Living
ray-ban,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
maternity swimwear,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Clothes
folding bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Home & Living
silicone spatulas,Home & Living,Home & Living,Home & Living,Home & Living
bicycle handlebar,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Home & Living
havianas,Women's Shoes,Women Shoes,Women Shoes,Fashion Accessories
vga to hdmi adapter,Computers & Peripherals,Audio,Audio,Cameras & Drones
citravescent granules,Health & Wellness,Health,Health,Health
fidget toys set,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
lady shoes,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
live on supplements,Health & Wellness,Health,Health,Health
mirrors,Home & Living,Home & Living,Home & Living,Home & Living
labeler machine,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Stationery
ziplock bag ikea,Home & Living,Home & Living,Home & Living,Home & Living
rumours beach club,Lifestyle,,,
washing machine pipe,Home & Living,Home & Living,Home Appliances,Home & Living
sofa storage,Home & Living,Home & Living,Home & Living,Home & Living
kosher salt,Food & Beverages,Food & Beverages,Food & Beverages,Home & Living
mattress single,,Home & Living,Home & Living,Home & Living
non camera phone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Health
hydro flask,Sports & Outdoors,Home & Living,Home & Living,Sports & Outdoors
gss,Others,Health,Computers & Accessories,Computers & Accessories
facesingapore,Beauty & Personal Care,,,
hydroflux,Home Appliances,Home Appliances,Home Appliances,Audio
usb 3.0 hub,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
instagram worthy places in,Lifestyle,,,
3m nexcare mask,Health & Wellness,Health,Health,Health
glam d shake,Food & Beverages,Health,Sports & Outdoors,Health
tigernu,Men's Bags,Men Bags,Men Bags,Women Bags
skylight abalone,Food & Beverages,Food & Beverages,Health,Health
one plus 8 proin,Mobile & Gadgets,,,
leather backpack,Women's Bags,Women Bags,Men Bags,Women Bags
children's day gift,"Toys, Kids & Babies",Mom & Baby,Stationery,Stationery
dahon folding bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sneakers,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
double coconut,Health & Wellness,Health,Home & Living,Home & Living
laptops,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
refurbished laptop,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
toy car for kids,"Toys, Kids & Babies",Mom & Baby,Hobbies & Collections,Hobbies & Collections
dried flowers,Home & Living,Home & Living,Home & Living,Home & Living
scooters for kids,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
dickies pants,Men's Wear,Men Clothes,Men Clothes,Men Clothes
ps4 prosingapore,Video Games,,,
babyexpress,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
dahon bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Mobile & Gadgets
pillow,Home & Living,Home & Living,Home & Living,Home & Living
xtra man tablet,Health & Wellness,,,
acer swift 1,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
tablemat,Home & Living,Home & Living,Home & Living,Home & Living
retractable laundry rack,Home & Living,Home & Living,Home & Living,Home & Living
g pro superlight,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
umbrella stand,Home & Living,Sports & Outdoors,Home & Living,Home & Living
hsa approved mask,Health & Wellness,Health,Health,Health
1-for-1 high tea buffet2021,Lifestyle,,,
washing machine drain hose,Home & Living,Home & Living,Home & Living,Home & Living
starbucks capsule,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
draw string pouch,Home & Living,Stationery,Travel & Luggage,Travel & Luggage
tranmontina,Home & Living,Home & Living,Home & Living,Home & Living
beach umbrellas,Home & Living,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sharpener pencil,Home & Living,Stationery,Stationery,Stationery
prestigio delights,Food & Beverages,Food & Beverages,Pets,Pets
dahon bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Mobile & Gadgets
bioma rebonding,Beauty & Personal Care,Beauty,Beauty,Beauty
hock hua tonic,Health & Wellness,Health,Health,Food & Beverages
bubble tea ice cream,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
mini skirts,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
promag,Health & Wellness,Health,Health,Health
shoe expander,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
braun buffel wallet,Men's Bags,Men Bags,Men Bags,Men Bags
crabtree and evelyn,Beauty & Personal Care,Beauty,Beauty,Beauty
bathmate,Miscellaneous,Home & Living,Health,Home & Living
pitta mask,Health & Wellness,Health,Health,Health
luggage scale,Travel & Luggage,Travel & Luggage,Travel & Luggage,Travel & Luggage
mesh office chair,Home & Living,Home & Living,Home & Living,Home & Living
apple watch straps,Mobile & Gadgets,Watches,Watches,Mobile & Gadgets
soap today,Home & Living,,,
ring light with stand,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
charity organisations,Lifestyle,Books & Magazines,Books & Magazines,Books & Magazines
gtx 3080,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
sona portable aircon,Home Appliances,Home Appliances,Home Appliances,Home Appliances
false nails,Beauty & Personal Care,Beauty,Beauty,Beauty
easel stand,Home & Living,Stationery,Stationery,Stationery
small microwave,Home Appliances,Home Appliances,Home & Living,Home Appliances
nails gel polish,Beauty & Personal Care,Beauty,Beauty,Beauty
gifts for teachers day,Lifestyle,Home & Living,Women Bags,Home & Living
gym floors,Sports & Outdoors,,,
java x2,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
tigersugar,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
transtar.travel,"Dining, Travel & Services",Books & Magazines,Books & Magazines,Books & Magazines
havianas,Women's Shoes,Women Shoes,Women Shoes,Fashion Accessories
