Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
พระ สั ง กั จ จา ย น์,อื่นๆ,,,
เร็วแรงทะลุนรก9,เครื่องเขียน หนังสือ และดนตรี,,Hobbies & Collections,
ไอ โฟน 6s พลัส,มือถือและอุปกรณ์เสริม,,,
ครีม นี เวี ย,ความงามและของใช้ส่วนตัว,,,
one piece doujin,อื่นๆ,Hobbies & Collections,Home & Living,Home & Living
เกย์ ไทย,Others,Books & Magazines,Automobiles,Automobiles
วา ฟ เฟิ ล,อาหารและเครื่องดื่ม,,,
เครื่องดูด ความชื้น,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
บอนสีชายชล,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Men Clothes
สาวนักศึกษา,Others,Women Clothes,Books & Magazines,Books & Magazines
สครับมะขาม,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
สติ๊กเกอร์ ติด โน๊ ต บุ๊ค,คอมพิวเตอร์และแล็ปท็อป,,,
ยาขาว,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Women Clothes
ปื้น อัดลม,ของเล่น สินค้าแม่และเด็ก,Mom & Baby,Sports & Outdoors,Sports & Outdoors
ราศี สิงห์ 2564,อื่นๆ,,,
ทุกชาติภพกระดูกงดงามภาคปัจจุบัน,อื่นๆ,Hobbies & Collections,Home & Living,Stationery
เตาอินฟาเรด,เครื่องใช้ในบ้าน,Home Appliances,Home Appliances,Home Appliances
ใบงาเกาหลี,อาหารและเครื่องดื่ม,Home & Living,Home & Living,Home & Living
นอยวี,ยานยนต์,,,
bridgerton,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Books & Magazines
huawei p50 pro,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ข่า,อาหารและเครื่องดื่ม,Food & Beverages,Home & Living,Food & Beverages
ของขวัญรับปริญญา ผู้หญิง,เครื่องใช้ในบ้าน,Home & Living,Mom & Baby,Mom & Baby
the hulk,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Hobbies & Collections,Health
huawei p50 pro,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
av ซับไทย,อื่นๆ,Automobiles,Computers & Accessories,Computers & Accessories
ห้ามตัดเล็บวันไหน,Others,,,
รองเท้าเซฟตี้,รองเท้าผู้ชาย,Men Shoes,Men Shoes,Men Shoes
รองเท้าเพื่อสุขภาพ,รองเท้าผู้หญิง,Women Shoes,Women Shoes,Women Shoes
ราคาทีวี,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
ชุดกีฬา,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
orztoon,เครื่องเขียน หนังสือ และดนตรี,,,
บูมเมอแรง,ของเล่น สินค้าแม่และเด็ก,Mom & Baby,Mom & Baby,Mom & Baby
ตี่จู้เอี๊ยะ,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
แอ็งกรี เบิร์ดส เดอะ มูวี่ 2,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
เลื่อยตัดกิ่งไม้,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ปลั๊กสามตา,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
surgical mask,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Health
พัดลมแอร์ราคา,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
หน้าไม้,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
เฮ็นไต,Others,Mom & Baby,Mom & Baby,Books & Magazines
ห้องนอน,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
เห็ดแชมปิญอง,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
ป ริน เตอร์,เครื่องใช้ไฟฟ้าภายในบ้าน,Computers & Accessories,Computers & Accessories,Computers & Accessories
วาดรูปฟีฟาย,เครื่องเขียน หนังสือ และดนตรี,Audio,Audio,Audio
idm download,เครื่องเขียน หนังสือ และดนตรี,Computers & Accessories,Gaming & Consoles,Gaming & Consoles
hosta,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
โปร เน็ต ais,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
คอร์ด อูคูเลเล่,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Hobbies & Collections,Hobbies & Collections
oppo reno 4,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ด้วง,สัตว์เลี้ยง,Pets,Pets,Hobbies & Collections
เสื้อ ช็อป,เสื้อผ้าแฟชั่นผู้ชาย,Men Clothes,Men Clothes,Men Clothes
แล็ปทอป,คอมพิวเตอร์และแล็ปท็อป,Computers & Accessories,Men Bags,Men Bags
ip 12 pro,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ถุง นอน,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
เครื่อง ผสม อาหาร,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home & Living,Home & Living
แอ ม เว ย์ ประเทศไทย,อาหารเสริมและผลิตภัณฑ์สุขภาพ,,,
เครื่องกรองอากาศ xiaomi,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Automobiles
ผักอบกรอบขายส่ง,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
เข็ม หมุด,เครื่องใช้ในบ้าน,Stationery,Hobbies & Collections,Hobbies & Collections
มิ ช ลิ น,อื่นๆ,,,
เซนอิทสึ,ของเล่น สินค้าแม่และเด็ก,Hobbies & Collections,Hobbies & Collections,Men Clothes
บีน แบ็ ก,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
สีม่วง,อื่นๆ,Mobile & Gadgets,Mobile & Gadgets,Health
อุทัยทิพย์,อื่นๆ,Health,Food & Beverages,Food & Beverages
offimate,อื่นๆ,Women Clothes,Hobbies & Collections,Hobbies & Collections
น้ํา ยา ล้าง จุด ซ่อน เร้น,ความงามและของใช้ส่วนตัว,,,
megaland,อื่นๆ,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
อะโวคาโดพันธุ์พื้นเมือง,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
มุยอิจิโร่,ของเล่น สินค้าแม่และเด็ก,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
คีล่า โลชั่น,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Beauty,,
ประมวลกฎหมายอาญา,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Books & Magazines
ซุปเปอร์ชีป,อื่นๆ,Mom & Baby,Mom & Baby,Mom & Baby
papa baby,ของเล่น สินค้าแม่และเด็ก,Baby & Kids Fashion,Mom & Baby,Baby & Kids Fashion
ปาตี้เซ็ก,อื่นๆ,Women Clothes,Women Clothes,Women Clothes
